"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","58","test_uname","genexis_pulse-ex400","Thu Jul 03 21:30:04 GMT 2025","passed","Thu Jul 03 21:30:04 GMT 2025","","test_base","",""
"","0","test_opkg_install_ucert","tests","Thu Jul 03 21:27:33 GMT 2025","skipped","Thu Jul 03 21:27:33 GMT 2025","","test_opkg","",""
"","693","test_kernel_errors","qemu-x86-64","Thu Jul 03 21:27:18 GMT 2025","passed","Thu Jul 03 21:27:19 GMT 2025","","test_base","",""
"","0","test_apk_add_ucert","tests","Thu Jul 03 21:27:20 GMT 2025","skipped","Thu Jul 03 21:27:20 GMT 2025","","test_apk","",""
"","0","test_opkg_procd_installed","tests","Thu Jul 03 21:30:06 GMT 2025","skipped","Thu Jul 03 21:30:06 GMT 2025","","test_opkg","",""
"","118","test_ssh","tplink_tl-wdr4300-v1","Thu Jul 03 21:27:28 GMT 2025","passed","Thu Jul 03 21:27:28 GMT 2025","","test_base","",""
"","60","test_ubus_system_board","openwrt_one","Thu Jul 03 21:27:28 GMT 2025","passed","Thu Jul 03 21:27:28 GMT 2025","","test_base","",""
"","0","test_sysupgrade_backup_u","tests","Thu Jul 03 21:30:04 GMT 2025","skipped","Thu Jul 03 21:30:04 GMT 2025","","test_base","",""
"","0","test_sysupgrade_backup_u","tests","Thu Jul 03 21:29:17 GMT 2025","skipped","Thu Jul 03 21:29:17 GMT 2025","","test_base","",""
"","67","test_ssh","qemu-malta-be","Thu Jul 03 21:26:47 GMT 2025","passed","Thu Jul 03 21:26:47 GMT 2025","","test_base","",""
"","3894","test_lan_interface_address","tplink_tl-wr1043nd-v3","Thu Jul 03 21:29:18 GMT 2025","passed","Thu Jul 03 21:29:21 GMT 2025","","test_lan","",""
"","4443","test_firmware_version","tplink_tl-wdr4300-v1","Thu Jul 03 21:27:02 GMT 2025","passed","Thu Jul 03 21:27:07 GMT 2025","","test_base","",""
"","277","test_shell","qemu-armsr-armv8","Thu Jul 03 21:28:06 GMT 2025","passed","Thu Jul 03 21:28:06 GMT 2025","","test_base","",""
"","0","test_sysupgrade_backup","tests","Thu Jul 03 21:27:28 GMT 2025","skipped","Thu Jul 03 21:27:28 GMT 2025","","test_base","",""
"","0","test_https_download","tests","Thu Jul 03 21:29:22 GMT 2025","skipped","Thu Jul 03 21:29:22 GMT 2025","","test_wan","",""
"","52","test_echo","genexis_pulse-ex400","Thu Jul 03 21:30:04 GMT 2025","passed","Thu Jul 03 21:30:04 GMT 2025","","test_base","",""
"","200","test_ssh_supported_algorithms","hpe_msm460","Thu Jul 03 21:28:01 GMT 2025","passed","Thu Jul 03 21:28:01 GMT 2025","","test_network_security","",""
"","74","test_echo","tplink_tl-wdr3600-v1","Thu Jul 03 21:29:49 GMT 2025","passed","Thu Jul 03 21:29:49 GMT 2025","","test_base","",""
"","0","test_sysupgrade_backup","tests","Thu Jul 03 21:28:18 GMT 2025","skipped","Thu Jul 03 21:28:18 GMT 2025","","test_base","",""
"","55714","test_dropbear_startup","tplink_tl-wdr3600-v1","Thu Jul 03 21:28:38 GMT 2025","passed","Thu Jul 03 21:29:34 GMT 2025","","test_base","",""
"","0","test_apk_procd_installed","tests","Thu Jul 03 21:26:03 GMT 2025","skipped","Thu Jul 03 21:26:03 GMT 2025","","test_apk","",""
"","164","test_ssh","qemu-x86-64","Thu Jul 03 21:27:18 GMT 2025","passed","Thu Jul 03 21:27:18 GMT 2025","","test_base","",""
"","195","test_echo","qemu-armsr-armv8","Thu Jul 03 21:28:17 GMT 2025","passed","Thu Jul 03 21:28:17 GMT 2025","","test_base","",""
"","0","test_sysupgrade_backup_u","tests","Thu Jul 03 21:27:59 GMT 2025","skipped","Thu Jul 03 21:27:59 GMT 2025","","test_base","",""
"
Test wifi configuration.

This test creates one AP and one station and checks if they can connect to each other.
It sets up the wireless configuration using the `ssh_command` fixture and relies on the
""hwsim"" driver to create the virtual radios.
","0","test_wifi_hwsim_sae_mixed","tests","Thu Jul 03 21:28:20 GMT 2025","skipped","Thu Jul 03 21:28:20 GMT 2025","","test_wifi","",""
"","0","test_sysupgrade_backup","tests","Thu Jul 03 21:26:48 GMT 2025","skipped","Thu Jul 03 21:26:48 GMT 2025","","test_base","",""
"","225","test_kernel_errors","tplink_tl-wr1043nd-v3","Thu Jul 03 21:29:17 GMT 2025","passed","Thu Jul 03 21:29:18 GMT 2025","","test_base","",""
"","0","test_apk_procd_installed","tests","Thu Jul 03 21:26:02 GMT 2025","skipped","Thu Jul 03 21:26:02 GMT 2025","","test_apk","",""
"","3896","test_lan_interface_address","tplink_tl-wdr4300-v1","Thu Jul 03 21:27:29 GMT 2025","passed","Thu Jul 03 21:27:33 GMT 2025","","test_lan","",""
"","67","test_free_memory","genexis_pulse-ex400","Thu Jul 03 21:30:04 GMT 2025","passed","Thu Jul 03 21:30:04 GMT 2025","","test_base","",""
"","304","test_ssh_supported_algorithms","tplink_tl-wr1043nd-v3","Thu Jul 03 21:29:21 GMT 2025","passed","Thu Jul 03 21:29:22 GMT 2025","","test_network_security","",""
"","0","test_sysupgrade_backup_u","tests","Thu Jul 03 21:28:18 GMT 2025","skipped","Thu Jul 03 21:28:18 GMT 2025","","test_base","",""
"","47","test_echo","qemu-malta-be","Thu Jul 03 21:26:47 GMT 2025","passed","Thu Jul 03 21:26:47 GMT 2025","","test_base","",""
"","623","test_shell","genexis_pulse-ex400","Thu Jul 03 21:29:19 GMT 2025","passed","Thu Jul 03 21:29:20 GMT 2025","","test_base","",""
"","66","test_shell","qemu-malta-be","Thu Jul 03 21:26:43 GMT 2025","passed","Thu Jul 03 21:26:43 GMT 2025","","test_base","",""
"","842","test_lan_interface_address","hpe_msm460","Thu Jul 03 21:28:00 GMT 2025","passed","Thu Jul 03 21:28:01 GMT 2025","","test_lan","",""
"","11","test_ssh_supported_algorithms","qemu-x86-64","Thu Jul 03 21:27:19 GMT 2025","broken","Thu Jul 03 21:27:19 GMT 2025","","test_network_security","",""
"","271","test_ubus_system_board","qemu-x86-64","Thu Jul 03 21:27:18 GMT 2025","passed","Thu Jul 03 21:27:18 GMT 2025","","test_base","",""
"","378","test_kernel_errors","tplink_tl-wdr4300-v1","Thu Jul 03 21:27:28 GMT 2025","passed","Thu Jul 03 21:27:29 GMT 2025","","test_base","",""
"","647","test_ubus_system_board","qemu-armsr-armv8","Thu Jul 03 21:28:17 GMT 2025","passed","Thu Jul 03 21:28:18 GMT 2025","","test_base","",""
