"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","214","test_ssh_supported_algorithms","genexis_pulse-ex400","Sun Jul 13 17:35:02 GMT 2025","passed","Sun Jul 13 17:35:02 GMT 2025","","test_network_security","",""
"","0","test_shell","","Sun Jul 13 17:32:51 GMT 2025","skipped","Sun Jul 13 17:32:51 GMT 2025","","","",""
"
Test enabling a wifi network with WPA3 encryption.

This test configures a wifi network with WPA3 encryption and password 'openwrt4all'.
","4673","test_wifi_wpa3","genexis_pulse-ex400","Sun Jul 13 17:35:03 GMT 2025","passed","Sun Jul 13 17:35:08 GMT 2025","","test_wifi","",""
"Test temperature sensors if available.","85","test_temperature_sensors","tplink_tl-wdr4300-v1","Sun Jul 13 17:33:48 GMT 2025","passed","Sun Jul 13 17:33:48 GMT 2025","TestSystemHealth","test_system_health","",""
"","0","test_https_download","tests","Sun Jul 13 17:33:25 GMT 2025","skipped","Sun Jul 13 17:33:25 GMT 2025","","test_wan","",""
"Test memory usage and check for memory leaks.","61","test_memory_usage","genexis_pulse-ex400","Sun Jul 13 17:35:02 GMT 2025","passed","Sun Jul 13 17:35:02 GMT 2025","TestSystemHealth","test_system_health","",""
"Check kernel ring buffer for critical errors.","122","test_kernel_ring_buffer","genexis_pulse-ex400","Sun Jul 13 17:35:03 GMT 2025","passed","Sun Jul 13 17:35:03 GMT 2025","TestSystemHealth","test_system_health","",""
"Test memory usage and check for memory leaks.","47","test_memory_usage","hpe_msm460","Sun Jul 13 17:40:07 GMT 2025","passed","Sun Jul 13 17:40:07 GMT 2025","TestSystemHealth","test_system_health","",""
"","152","test_shell","qemu-x86-64","Sun Jul 13 17:34:03 GMT 2025","passed","Sun Jul 13 17:34:03 GMT 2025","","test_base","",""
"","0","test_opkg_install_ucert","tests","Sun Jul 13 17:33:23 GMT 2025","skipped","Sun Jul 13 17:33:23 GMT 2025","","test_opkg","",""
"","0","test_opkg_procd_installed","tests","Sun Jul 13 17:33:17 GMT 2025","skipped","Sun Jul 13 17:33:17 GMT 2025","","test_opkg","",""
"
Test enabling a wifi network with WPA2 encryption.

This test configures a wifi network with WPA2 encryption and password 'openwrt4all'.
","0","test_wifi_wpa2","tests","Sun Jul 13 17:34:19 GMT 2025","skipped","Sun Jul 13 17:34:19 GMT 2025","","test_wifi","",""
"Test CPU load is within acceptable limits.","62","test_cpu_load","hpe_msm460","Sun Jul 13 17:40:07 GMT 2025","passed","Sun Jul 13 17:40:07 GMT 2025","TestSystemHealth","test_system_health","",""
"Test temperature sensors if available.","64","test_temperature_sensors","genexis_pulse-ex400","Sun Jul 13 17:35:03 GMT 2025","passed","Sun Jul 13 17:35:03 GMT 2025","TestSystemHealth","test_system_health","",""
"Test and record system uptime.","45","test_system_uptime","hpe_msm460","Sun Jul 13 17:40:07 GMT 2025","passed","Sun Jul 13 17:40:07 GMT 2025","TestSystemHealth","test_system_health","",""
"Test CPU load is within acceptable limits.","104","test_cpu_load","tplink_tl-wr1043nd-v3","Sun Jul 13 17:33:23 GMT 2025","passed","Sun Jul 13 17:33:24 GMT 2025","TestSystemHealth","test_system_health","",""
"Test number of running processes is reasonable.","83","test_process_count","tplink_tl-wdr3600-v1","Sun Jul 13 17:33:18 GMT 2025","passed","Sun Jul 13 17:33:18 GMT 2025","TestSystemHealth","test_system_health","",""
"","0","test_sysupgrade_backup_u","tests","Sun Jul 13 17:33:19 GMT 2025","skipped","Sun Jul 13 17:33:19 GMT 2025","","test_base","",""
"","225","test_kernel_errors","genexis_pulse-ex400","Sun Jul 13 17:35:01 GMT 2025","passed","Sun Jul 13 17:35:01 GMT 2025","","test_base","",""
"","41","test_shell","qemu-malta-be","Sun Jul 13 17:34:13 GMT 2025","passed","Sun Jul 13 17:34:13 GMT 2025","","test_base","",""
"Test temperature sensors if available.","97","test_temperature_sensors","tplink_tl-wr1043nd-v3","Sun Jul 13 17:33:24 GMT 2025","passed","Sun Jul 13 17:33:25 GMT 2025","TestSystemHealth","test_system_health","",""
"
Test enabling a wifi network with WPA2 encryption.

This test configures a wifi network with WPA2 encryption and password 'openwrt4all'.
","4843","test_wifi_wpa2","tplink_tl-wr1043nd-v3","Sun Jul 13 17:33:31 GMT 2025","passed","Sun Jul 13 17:33:35 GMT 2025","","test_wifi","",""
"Test CPU load is within acceptable limits.","71","test_cpu_load","tplink_tl-wdr3600-v1","Sun Jul 13 17:33:17 GMT 2025","passed","Sun Jul 13 17:33:17 GMT 2025","TestSystemHealth","test_system_health","",""
"","70","test_echo","tplink_tl-wdr3600-v1","Sun Jul 13 17:33:15 GMT 2025","passed","Sun Jul 13 17:33:15 GMT 2025","","test_base","",""
"","0","test_apk_procd_installed","tests","Sun Jul 13 17:33:24 GMT 2025","skipped","Sun Jul 13 17:33:24 GMT 2025","","test_apk","",""
"","354","test_dropbear_startup","qemu-malta-be","Sun Jul 13 17:34:13 GMT 2025","passed","Sun Jul 13 17:34:13 GMT 2025","","test_base","",""
"","0","test_apk_procd_installed","tests","Sun Jul 13 17:32:51 GMT 2025","skipped","Sun Jul 13 17:32:51 GMT 2025","","test_apk","",""
"","0","test_sysupgrade_backup","tests","Sun Jul 13 17:33:42 GMT 2025","skipped","Sun Jul 13 17:33:42 GMT 2025","","test_base","",""
"","607","test_shell","tplink_tl-wdr3600-v1","Sun Jul 13 17:32:45 GMT 2025","passed","Sun Jul 13 17:32:45 GMT 2025","","test_base","",""
"Test that sufficient entropy is available for cryptographic operations.","151","test_entropy_available","qemu-x86-64","Sun Jul 13 17:34:13 GMT 2025","passed","Sun Jul 13 17:34:13 GMT 2025","TestSystemHealth","test_system_health","",""
"","71","test_ubus_system_board","genexis_pulse-ex400","Sun Jul 13 17:35:01 GMT 2025","passed","Sun Jul 13 17:35:01 GMT 2025","","test_base","",""
"Test filesystem usage on critical mount points.","615","test_filesystem_usage","tplink_tl-wdr3600-v1","Sun Jul 13 17:33:17 GMT 2025","passed","Sun Jul 13 17:33:18 GMT 2025","TestSystemHealth","test_system_health","",""
"
Test enabling a wifi network with WPA2 encryption.

This test configures a wifi network with WPA2 encryption and password 'openwrt4all'.
","5195","test_wifi_wpa2","tplink_tl-wdr3600-v1","Sun Jul 13 17:33:24 GMT 2025","passed","Sun Jul 13 17:33:29 GMT 2025","","test_wifi","",""
"","0","test_opkg_procd_installed","tests","Sun Jul 13 17:40:07 GMT 2025","skipped","Sun Jul 13 17:40:07 GMT 2025","","test_opkg","",""
"Test temperature sensors if available.","141","test_temperature_sensors","qemu-x86-64","Sun Jul 13 17:34:12 GMT 2025","passed","Sun Jul 13 17:34:12 GMT 2025","TestSystemHealth","test_system_health","",""
"","50","test_firmware_version","qemu-malta-be","Sun Jul 13 17:34:13 GMT 2025","passed","Sun Jul 13 17:34:13 GMT 2025","","test_base","",""
"","271","test_ssh_supported_algorithms","tplink_tl-wr1043nd-v3","Sun Jul 13 17:33:23 GMT 2025","passed","Sun Jul 13 17:33:23 GMT 2025","","test_network_security","",""
"","3880","test_lan_interface_address","tplink_tl-wr1043nd-v3","Sun Jul 13 17:33:19 GMT 2025","passed","Sun Jul 13 17:33:23 GMT 2025","","test_lan","",""
"Check for zombie processes.","97","test_zombie_processes","genexis_pulse-ex400","Sun Jul 13 17:35:03 GMT 2025","passed","Sun Jul 13 17:35:03 GMT 2025","TestSystemHealth","test_system_health","",""
"
Test wifi scanning functionality.

This test performs a wifi scan and verifies that at least one network is found.
","0","test_wifi_scan","tests","Sun Jul 13 17:33:35 GMT 2025","skipped","Sun Jul 13 17:33:35 GMT 2025","","test_wifi","",""
"","0","test_opkg_install_ucert","tests","Sun Jul 13 17:35:02 GMT 2025","skipped","Sun Jul 13 17:35:02 GMT 2025","","test_opkg","",""
"","65","test_free_memory","qemu-malta-be","Sun Jul 13 17:34:17 GMT 2025","passed","Sun Jul 13 17:34:17 GMT 2025","","test_base","",""
"
Test wifi scanning functionality.

This test performs a wifi scan and verifies that at least one network is found.
","0","test_wifi_scan","tests","Sun Jul 13 17:35:13 GMT 2025","skipped","Sun Jul 13 17:35:13 GMT 2025","","test_wifi","",""
"
Test wifi configuration.

This test creates one AP and one station and checks if they can connect to each other.
It sets up the wireless configuration using the `ssh_command` fixture and relies on the
""hwsim"" driver to create the virtual radios.
","0","test_wifi_hwsim_sae_mixed","tests","Sun Jul 13 17:40:17 GMT 2025","skipped","Sun Jul 13 17:40:17 GMT 2025","","test_wifi","",""
"Test that sufficient entropy is available for cryptographic operations.","67","test_entropy_available","tplink_tl-wdr3600-v1","Sun Jul 13 17:33:18 GMT 2025","passed","Sun Jul 13 17:33:18 GMT 2025","TestSystemHealth","test_system_health","",""
"","178","test_ssh","qemu-x86-64","Sun Jul 13 17:34:08 GMT 2025","passed","Sun Jul 13 17:34:09 GMT 2025","","test_base","",""
"","88","test_echo","tplink_tl-wr1043nd-v3","Sun Jul 13 17:33:19 GMT 2025","passed","Sun Jul 13 17:33:19 GMT 2025","","test_base","",""
"","0","test_apk_add_ucert","tests","Sun Jul 13 17:39:01 GMT 2025","skipped","Sun Jul 13 17:39:01 GMT 2025","","test_apk","",""
"","200","test_ssh_supported_algorithms","hpe_msm460","Sun Jul 13 17:40:07 GMT 2025","passed","Sun Jul 13 17:40:07 GMT 2025","","test_network_security","",""
"","665","test_kernel_errors","qemu-x86-64","Sun Jul 13 17:34:09 GMT 2025","passed","Sun Jul 13 17:34:10 GMT 2025","","test_base","",""
"Test number of running processes is reasonable.","61","test_process_count","hpe_msm460","Sun Jul 13 17:40:07 GMT 2025","passed","Sun Jul 13 17:40:07 GMT 2025","TestSystemHealth","test_system_health","",""
"Check for zombie processes.","116","test_zombie_processes","tplink_tl-wdr4300-v1","Sun Jul 13 17:33:48 GMT 2025","passed","Sun Jul 13 17:33:48 GMT 2025","TestSystemHealth","test_system_health","",""
"","57","test_free_memory","genexis_pulse-ex400","Sun Jul 13 17:35:01 GMT 2025","passed","Sun Jul 13 17:35:01 GMT 2025","","test_base","",""
"
Test enabling a wifi network with WPA3 encryption.

This test configures a wifi network with WPA3 encryption and password 'openwrt4all'.
","5804","test_wifi_wpa3","tplink_tl-wdr4300-v1","Sun Jul 13 17:33:48 GMT 2025","passed","Sun Jul 13 17:33:54 GMT 2025","","test_wifi","",""
"","121","test_ubus_system_board","qemu-malta-be","Sun Jul 13 17:34:17 GMT 2025","passed","Sun Jul 13 17:34:17 GMT 2025","","test_base","",""
"
Test wifi configuration.

This test creates one AP and one station and checks if they can connect to each other.
It sets up the wireless configuration using the `ssh_command` fixture and relies on the
""hwsim"" driver to create the virtual radios.
","0","test_wifi_hwsim_sae_mixed","tests","Sun Jul 13 17:35:13 GMT 2025","skipped","Sun Jul 13 17:35:13 GMT 2025","","test_wifi","",""
"Test that sufficient entropy is available for cryptographic operations.","66","test_entropy_available","genexis_pulse-ex400","Sun Jul 13 17:35:03 GMT 2025","passed","Sun Jul 13 17:35:03 GMT 2025","TestSystemHealth","test_system_health","",""
"","0","test_https_download","tests","Sun Jul 13 17:34:19 GMT 2025","skipped","Sun Jul 13 17:34:19 GMT 2025","","test_wan","",""
"Test temperature sensors if available.","82","test_temperature_sensors","tplink_tl-wdr3600-v1","Sun Jul 13 17:33:18 GMT 2025","passed","Sun Jul 13 17:33:18 GMT 2025","TestSystemHealth","test_system_health","",""
"","182","test_ubus_system_board","tplink_tl-wdr4300-v1","Sun Jul 13 17:33:42 GMT 2025","passed","Sun Jul 13 17:33:42 GMT 2025","","test_base","",""
"
Test wifi configuration.

This test creates one AP and one station and checks if they can connect to each other.
It sets up the wireless configuration using the `ssh_command` fixture and relies on the
""hwsim"" driver to create the virtual radios.
","0","test_wifi_hwsim_sae_mixed","tests","Sun Jul 13 17:33:29 GMT 2025","skipped","Sun Jul 13 17:33:29 GMT 2025","","test_wifi","",""
"","860","test_lan_interface_address","genexis_pulse-ex400","Sun Jul 13 17:35:01 GMT 2025","passed","Sun Jul 13 17:35:02 GMT 2025","","test_lan","",""
"","0","test_sysupgrade_backup_u","tests","Sun Jul 13 17:34:17 GMT 2025","skipped","Sun Jul 13 17:34:17 GMT 2025","","test_base","",""
"","0","test_apk_add_ucert","tests","Sun Jul 13 17:32:06 GMT 2025","skipped","Sun Jul 13 17:32:06 GMT 2025","","test_apk","",""
"Check for zombie processes.","102","test_zombie_processes","tplink_tl-wdr3600-v1","Sun Jul 13 17:33:18 GMT 2025","passed","Sun Jul 13 17:33:18 GMT 2025","TestSystemHealth","test_system_health","",""
"","0","test_apk_add_ucert","tests","Sun Jul 13 17:33:24 GMT 2025","skipped","Sun Jul 13 17:33:24 GMT 2025","","test_apk","",""
"
Test enabling a wifi network with WPA3 encryption.

This test configures a wifi network with WPA3 encryption and password 'openwrt4all'.
","0","test_wifi_wpa3","tests","Sun Jul 13 17:34:19 GMT 2025","skipped","Sun Jul 13 17:34:19 GMT 2025","","test_wifi","",""
"","0","test_apk_add_ucert","tests","Sun Jul 13 17:33:40 GMT 2025","skipped","Sun Jul 13 17:33:40 GMT 2025","","test_apk","",""
"Test system-wide open file descriptors.","55","test_open_file_descriptors","qemu-malta-be","Sun Jul 13 17:34:19 GMT 2025","passed","Sun Jul 13 17:34:19 GMT 2025","TestSystemHealth","test_system_health","",""
"Test memory usage and check for memory leaks.","107","test_memory_usage","tplink_tl-wdr4300-v1","Sun Jul 13 17:33:47 GMT 2025","passed","Sun Jul 13 17:33:47 GMT 2025","TestSystemHealth","test_system_health","",""
"","0","test_sysupgrade_backup_u","tests","Sun Jul 13 17:40:05 GMT 2025","skipped","Sun Jul 13 17:40:05 GMT 2025","","test_base","",""
"
Test enabling a wifi network with WPA2 encryption.

This test configures a wifi network with WPA2 encryption and password 'openwrt4all'.
","5300","test_wifi_wpa2","tplink_tl-wdr4300-v1","Sun Jul 13 17:33:54 GMT 2025","passed","Sun Jul 13 17:33:59 GMT 2025","","test_wifi","",""
"
Test wifi scanning functionality.

This test performs a wifi scan and verifies that at least one network is found.
","0","test_wifi_scan","tests","Sun Jul 13 17:34:13 GMT 2025","skipped","Sun Jul 13 17:34:13 GMT 2025","","test_wifi","",""
"","0","test_apk_procd_installed","tests","Sun Jul 13 17:32:00 GMT 2025","skipped","Sun Jul 13 17:32:00 GMT 2025","","test_apk","",""
"Test system-wide open file descriptors.","165","test_open_file_descriptors","qemu-x86-64","Sun Jul 13 17:34:13 GMT 2025","passed","Sun Jul 13 17:34:13 GMT 2025","TestSystemHealth","test_system_health","",""
"","61","test_ssh","genexis_pulse-ex400","Sun Jul 13 17:35:01 GMT 2025","passed","Sun Jul 13 17:35:01 GMT 2025","","test_base","",""
"Test temperature sensors if available.","45","test_temperature_sensors","hpe_msm460","Sun Jul 13 17:40:07 GMT 2025","passed","Sun Jul 13 17:40:07 GMT 2025","TestSystemHealth","test_system_health","",""
"","86","test_free_memory","tplink_tl-wr1043nd-v3","Sun Jul 13 17:33:19 GMT 2025","passed","Sun Jul 13 17:33:19 GMT 2025","","test_base","",""
"","479","test_kernel_errors","hpe_msm460","Sun Jul 13 17:40:05 GMT 2025","passed","Sun Jul 13 17:40:06 GMT 2025","","test_base","",""
"Test that sufficient entropy is available for cryptographic operations.","46","test_entropy_available","hpe_msm460","Sun Jul 13 17:40:08 GMT 2025","passed","Sun Jul 13 17:40:08 GMT 2025","TestSystemHealth","test_system_health","",""
"","171","test_uname","qemu-x86-64","Sun Jul 13 17:34:09 GMT 2025","passed","Sun Jul 13 17:34:09 GMT 2025","","test_base","",""
"","237","test_ubus_system_board","qemu-x86-64","Sun Jul 13 17:34:09 GMT 2025","passed","Sun Jul 13 17:34:09 GMT 2025","","test_base","",""
"","0","test_apk_procd_installed","tests","Sun Jul 13 17:39:01 GMT 2025","skipped","Sun Jul 13 17:39:01 GMT 2025","","test_apk","",""
"","0","test_https_download","tests","Sun Jul 13 17:40:08 GMT 2025","skipped","Sun Jul 13 17:40:08 GMT 2025","","test_wan","",""
"","0","test_opkg_procd_installed","tests","Sun Jul 13 17:34:18 GMT 2025","skipped","Sun Jul 13 17:34:18 GMT 2025","","test_opkg","",""
"","13871","test_dropbear_startup","hpe_msm460","Sun Jul 13 17:39:46 GMT 2025","passed","Sun Jul 13 17:40:00 GMT 2025","","test_base","",""
"","47","test_free_memory","hpe_msm460","Sun Jul 13 17:40:05 GMT 2025","passed","Sun Jul 13 17:40:05 GMT 2025","","test_base","",""
"Test CPU load is within acceptable limits.","40","test_cpu_load","qemu-malta-be","Sun Jul 13 17:34:18 GMT 2025","passed","Sun Jul 13 17:34:18 GMT 2025","TestSystemHealth","test_system_health","",""
"
Test enabling a wifi network with WPA2 encryption.

This test configures a wifi network with WPA2 encryption and password 'openwrt4all'.
","0","test_wifi_wpa2","tests","Sun Jul 13 17:34:13 GMT 2025","skipped","Sun Jul 13 17:34:13 GMT 2025","","test_wifi","",""
"","0","test_opkg_install_ucert","tests","Sun Jul 13 17:33:17 GMT 2025","skipped","Sun Jul 13 17:33:17 GMT 2025","","test_opkg","",""
"","60","test_uname","genexis_pulse-ex400","Sun Jul 13 17:35:01 GMT 2025","passed","Sun Jul 13 17:35:01 GMT 2025","","test_base","",""
"","49","test_uname","hpe_msm460","Sun Jul 13 17:40:05 GMT 2025","passed","Sun Jul 13 17:40:05 GMT 2025","","test_base","",""
"","104","test_echo","tplink_tl-wdr4300-v1","Sun Jul 13 17:33:42 GMT 2025","passed","Sun Jul 13 17:33:42 GMT 2025","","test_base","",""
"","13982","test_dropbear_startup","tplink_tl-wdr3600-v1","Sun Jul 13 17:32:46 GMT 2025","passed","Sun Jul 13 17:33:00 GMT 2025","","test_base","",""
"","86","test_ssh","tplink_tl-wr1043nd-v3","Sun Jul 13 17:33:19 GMT 2025","passed","Sun Jul 13 17:33:19 GMT 2025","","test_base","",""
"","237","test_kernel_errors","tplink_tl-wr1043nd-v3","Sun Jul 13 17:33:19 GMT 2025","passed","Sun Jul 13 17:33:19 GMT 2025","","test_base","",""
"
Test wifi configuration.

This test creates one AP and one station and checks if they can connect to each other.
It sets up the wireless configuration using the `ssh_command` fixture and relies on the
""hwsim"" driver to create the virtual radios.
","0","test_wifi_hwsim_sae_mixed","tests","Sun Jul 13 17:33:59 GMT 2025","skipped","Sun Jul 13 17:33:59 GMT 2025","","test_wifi","",""
"Check kernel ring buffer for critical errors.","92","test_kernel_ring_buffer","tplink_tl-wdr3600-v1","Sun Jul 13 17:33:18 GMT 2025","passed","Sun Jul 13 17:33:18 GMT 2025","TestSystemHealth","test_system_health","",""
"","566","test_shell","hpe_msm460","Sun Jul 13 17:39:44 GMT 2025","passed","Sun Jul 13 17:39:45 GMT 2025","","test_base","",""
"","268","test_ssh_supported_algorithms","tplink_tl-wdr4300-v1","Sun Jul 13 17:33:47 GMT 2025","passed","Sun Jul 13 17:33:47 GMT 2025","","test_network_security","",""
"Test system-wide open file descriptors.","45","test_open_file_descriptors","hpe_msm460","Sun Jul 13 17:40:08 GMT 2025","passed","Sun Jul 13 17:40:08 GMT 2025","TestSystemHealth","test_system_health","",""
"Test memory usage and check for memory leaks.","52","test_memory_usage","qemu-malta-be","Sun Jul 13 17:34:18 GMT 2025","passed","Sun Jul 13 17:34:18 GMT 2025","TestSystemHealth","test_system_health","",""
"","122","test_echo","qemu-x86-64","Sun Jul 13 17:34:09 GMT 2025","passed","Sun Jul 13 17:34:09 GMT 2025","","test_base","",""
"Test number of running processes is reasonable.","175","test_process_count","qemu-malta-be","Sun Jul 13 17:34:19 GMT 2025","passed","Sun Jul 13 17:34:19 GMT 2025","TestSystemHealth","test_system_health","",""
"Test and record system uptime.","101","test_system_uptime","tplink_tl-wdr3600-v1","Sun Jul 13 17:33:18 GMT 2025","passed","Sun Jul 13 17:33:18 GMT 2025","TestSystemHealth","test_system_health","",""
"Test filesystem usage on critical mount points.","647","test_filesystem_usage","qemu-x86-64","Sun Jul 13 17:34:11 GMT 2025","passed","Sun Jul 13 17:34:12 GMT 2025","TestSystemHealth","test_system_health","",""
"
Test enabling a wifi network with WPA3 encryption.

This test configures a wifi network with WPA3 encryption and password 'openwrt4all'.
","0","test_wifi_wpa3","tests","Sun Jul 13 17:34:13 GMT 2025","skipped","Sun Jul 13 17:34:13 GMT 2025","","test_wifi","",""
"Check kernel ring buffer for critical errors.","119","test_kernel_ring_buffer","tplink_tl-wdr4300-v1","Sun Jul 13 17:33:48 GMT 2025","passed","Sun Jul 13 17:33:48 GMT 2025","TestSystemHealth","test_system_health","",""
"","0","test_sysupgrade_backup","tests","Sun Jul 13 17:34:17 GMT 2025","skipped","Sun Jul 13 17:34:17 GMT 2025","","test_base","",""
"Test filesystem usage on critical mount points.","318","test_filesystem_usage","qemu-malta-be","Sun Jul 13 17:34:18 GMT 2025","passed","Sun Jul 13 17:34:19 GMT 2025","TestSystemHealth","test_system_health","",""
"","0","test_apk_add_ucert","tests","Sun Jul 13 17:32:51 GMT 2025","skipped","Sun Jul 13 17:32:51 GMT 2025","","test_apk","",""
"","256","test_kernel_errors","tplink_tl-wdr3600-v1","Sun Jul 13 17:33:16 GMT 2025","passed","Sun Jul 13 17:33:16 GMT 2025","","test_base","",""
"Test memory usage and check for memory leaks.","79","test_memory_usage","tplink_tl-wdr3600-v1","Sun Jul 13 17:33:17 GMT 2025","passed","Sun Jul 13 17:33:17 GMT 2025","TestSystemHealth","test_system_health","",""
"Check kernel ring buffer for critical errors.","97","test_kernel_ring_buffer","qemu-malta-be","Sun Jul 13 17:34:19 GMT 2025","passed","Sun Jul 13 17:34:19 GMT 2025","TestSystemHealth","test_system_health","",""
"","0","test_apk_add_ucert","tests","Sun Jul 13 17:32:00 GMT 2025","skipped","Sun Jul 13 17:32:00 GMT 2025","","test_apk","",""
"Test memory usage and check for memory leaks.","133","test_memory_usage","qemu-x86-64","Sun Jul 13 17:34:11 GMT 2025","passed","Sun Jul 13 17:34:11 GMT 2025","TestSystemHealth","test_system_health","",""
"Test number of running processes is reasonable.","109","test_process_count","tplink_tl-wdr4300-v1","Sun Jul 13 17:33:48 GMT 2025","passed","Sun Jul 13 17:33:48 GMT 2025","TestSystemHealth","test_system_health","",""
"","3883","test_dropbear_startup","genexis_pulse-ex400","Sun Jul 13 17:34:50 GMT 2025","passed","Sun Jul 13 17:34:54 GMT 2025","","test_base","",""
"","4483","test_firmware_version","tplink_tl-wdr4300-v1","Sun Jul 13 17:33:07 GMT 2025","passed","Sun Jul 13 17:33:12 GMT 2025","","test_base","",""
"Test system-wide open file descriptors.","85","test_open_file_descriptors","tplink_tl-wdr4300-v1","Sun Jul 13 17:33:48 GMT 2025","passed","Sun Jul 13 17:33:48 GMT 2025","TestSystemHealth","test_system_health","",""
"Check for zombie processes.","170","test_zombie_processes","tplink_tl-wr1043nd-v3","Sun Jul 13 17:33:25 GMT 2025","passed","Sun Jul 13 17:33:25 GMT 2025","TestSystemHealth","test_system_health","",""
"Check for zombie processes.","144","test_zombie_processes","qemu-malta-be","Sun Jul 13 17:34:19 GMT 2025","passed","Sun Jul 13 17:34:19 GMT 2025","TestSystemHealth","test_system_health","",""
