"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","140","test_apk_audit","genexis_pulse-ex400","Sat Jul 19 18:47:08 GMT 2025","passed","Sat Jul 19 18:47:08 GMT 2025","TestApk","test_apk","",""
"","69","test_ssh","tplink_tl-wr1043nd-v3","Sat Jul 19 18:47:28 GMT 2025","passed","Sat Jul 19 18:47:28 GMT 2025","","test_base","",""
"Test temperature sensors if available.","70","test_temperature_sensors","tplink_tl-wr1043nd-v3","Sat Jul 19 18:47:33 GMT 2025","passed","Sat Jul 19 18:47:34 GMT 2025","TestSystemHealth","test_system_health","",""
"
Test wifi configuration.

This test creates one AP and one station and checks if they can connect to each other.
It sets up the wireless configuration using the `ssh_command` fixture and relies on the
""hwsim"" driver to create the virtual radios.
","0","test_wifi_hwsim_sae_mixed","tests","Sat Jul 19 18:48:05 GMT 2025","skipped","Sat Jul 19 18:48:05 GMT 2025","","test_wifi","",""
"","908","test_firmware_version","bananapi_bpi-r64","Sat Jul 19 18:46:25 GMT 2025","passed","Sat Jul 19 18:46:25 GMT 2025","","test_base","",""
"Check kernel ring buffer for critical errors.","107","test_kernel_ring_buffer","qemu-x86-64","Sat Jul 19 18:48:04 GMT 2025","passed","Sat Jul 19 18:48:05 GMT 2025","TestSystemHealth","test_system_health","",""
"","941","test_firmware_version","genexis_pulse-ex400","Sat Jul 19 18:47:08 GMT 2025","passed","Sat Jul 19 18:47:09 GMT 2025","","test_base","",""
"","18","test_free_memory","genexis_pulse-ex400","Sat Jul 19 18:47:11 GMT 2025","passed","Sat Jul 19 18:47:11 GMT 2025","","test_base","",""
"","8646","test_dropbear_startup","tplink_tl-wdr4300-v1","Sat Jul 19 18:47:39 GMT 2025","passed","Sat Jul 19 18:47:48 GMT 2025","","test_base","",""
"Test system-wide open file descriptors.","84","test_open_file_descriptors","tplink_tl-wdr4300-v1","Sat Jul 19 18:47:54 GMT 2025","passed","Sat Jul 19 18:47:54 GMT 2025","TestSystemHealth","test_system_health","",""
"","23","test_ubus_system_board","genexis_pulse-ex400","Sat Jul 19 18:47:11 GMT 2025","passed","Sat Jul 19 18:47:11 GMT 2025","","test_base","",""
"Test temperature sensors if available.","20","test_temperature_sensors","genexis_pulse-ex400","Sat Jul 19 18:47:13 GMT 2025","passed","Sat Jul 19 18:47:13 GMT 2025","TestSystemHealth","test_system_health","",""
"Test memory usage and check for memory leaks.","46","test_memory_usage","qemu-malta-be","Sat Jul 19 18:47:59 GMT 2025","passed","Sat Jul 19 18:47:59 GMT 2025","TestSystemHealth","test_system_health","",""
"Test that sufficient entropy is available for cryptographic operations.","73","test_entropy_available","qemu-malta-be","Sat Jul 19 18:48:00 GMT 2025","passed","Sat Jul 19 18:48:00 GMT 2025","TestSystemHealth","test_system_health","",""
"","182","test_ssh_supported_algorithms","hpe_msm460","Sat Jul 19 18:46:46 GMT 2025","passed","Sat Jul 19 18:46:46 GMT 2025","","test_network_security","",""
"Test filesystem usage on critical mount points.","517","test_filesystem_usage","tplink_tl-wdr4300-v1","Sat Jul 19 18:47:53 GMT 2025","passed","Sat Jul 19 18:47:53 GMT 2025","TestSystemHealth","test_system_health","",""
"","34","test_ssh","qemu-malta-be","Sat Jul 19 18:47:58 GMT 2025","passed","Sat Jul 19 18:47:58 GMT 2025","","test_base","",""
"Test that sufficient entropy is available for cryptographic operations.","85","test_entropy_available","tplink_tl-wdr4300-v1","Sat Jul 19 18:47:54 GMT 2025","passed","Sat Jul 19 18:47:54 GMT 2025","TestSystemHealth","test_system_health","",""
"
Test wifi scanning functionality.

This test performs a wifi scan and verifies that at least one network is found.
","0","test_wifi_scan","tests","Sat Jul 19 18:48:00 GMT 2025","skipped","Sat Jul 19 18:48:00 GMT 2025","","test_wifi","",""
"Test number of running processes is reasonable.","90","test_process_count","tplink_tl-wr1043nd-v3","Sat Jul 19 18:47:34 GMT 2025","passed","Sat Jul 19 18:47:34 GMT 2025","TestSystemHealth","test_system_health","",""
"Test CPU load is within acceptable limits.","48","test_cpu_load","qemu-malta-be","Sat Jul 19 18:47:59 GMT 2025","passed","Sat Jul 19 18:47:59 GMT 2025","TestSystemHealth","test_system_health","",""
"Check kernel ring buffer for critical errors.","203","test_kernel_ring_buffer","hpe_msm460","Sat Jul 19 18:46:46 GMT 2025","passed","Sat Jul 19 18:46:47 GMT 2025","TestSystemHealth","test_system_health","",""
"Test that sufficient entropy is available for cryptographic operations.","71","test_entropy_available","tplink_tl-wr1043nd-v3","Sat Jul 19 18:47:34 GMT 2025","passed","Sat Jul 19 18:47:34 GMT 2025","TestSystemHealth","test_system_health","",""
"Test memory usage and check for memory leaks.","23","test_memory_usage","genexis_pulse-ex400","Sat Jul 19 18:47:12 GMT 2025","passed","Sat Jul 19 18:47:12 GMT 2025","TestSystemHealth","test_system_health","",""
"","0","test_sysupgrade_backup","tests","Sat Jul 19 18:47:59 GMT 2025","skipped","Sat Jul 19 18:47:59 GMT 2025","","test_base","",""
"","232","test_apk_audit","qemu-malta-be","Sat Jul 19 18:47:58 GMT 2025","passed","Sat Jul 19 18:47:58 GMT 2025","TestApk","test_apk","",""
"","0","test_https_download","tests","Sat Jul 19 18:47:54 GMT 2025","skipped","Sat Jul 19 18:47:54 GMT 2025","","test_wan","",""
"","114","test_apk_audit","hpe_msm460","Sat Jul 19 18:46:41 GMT 2025","passed","Sat Jul 19 18:46:41 GMT 2025","TestApk","test_apk","",""
"","1915","test_dropbear_startup","hpe_msm460","Sat Jul 19 18:46:42 GMT 2025","passed","Sat Jul 19 18:46:44 GMT 2025","","test_base","",""
"Test memory usage and check for memory leaks.","73","test_memory_usage","tplink_tl-wr1043nd-v3","Sat Jul 19 18:47:33 GMT 2025","passed","Sat Jul 19 18:47:33 GMT 2025","TestSystemHealth","test_system_health","",""
"","36","test_echo","qemu-malta-be","Sat Jul 19 18:47:58 GMT 2025","passed","Sat Jul 19 18:47:58 GMT 2025","","test_base","",""
"","40","test_free_memory","qemu-x86-64","Sat Jul 19 18:48:03 GMT 2025","passed","Sat Jul 19 18:48:03 GMT 2025","","test_base","",""
"","568","test_shell","hpe_msm460","Sat Jul 19 18:46:41 GMT 2025","passed","Sat Jul 19 18:46:41 GMT 2025","","test_base","",""
"","4494","test_firmware_version","tplink_tl-wdr4300-v1","Sat Jul 19 18:47:34 GMT 2025","passed","Sat Jul 19 18:47:39 GMT 2025","","test_base","",""
"","53","test_kernel_errors","bananapi_bpi-r64","Sat Jul 19 18:46:27 GMT 2025","failed","Sat Jul 19 18:46:27 GMT 2025","","test_base","",""
"Test filesystem usage on critical mount points.","69","test_filesystem_usage","bananapi_bpi-r64","Sat Jul 19 18:46:28 GMT 2025","passed","Sat Jul 19 18:46:28 GMT 2025","TestSystemHealth","test_system_health","",""
"Test and record system uptime.","18","test_system_uptime","genexis_pulse-ex400","Sat Jul 19 18:47:13 GMT 2025","passed","Sat Jul 19 18:47:13 GMT 2025","TestSystemHealth","test_system_health","",""
"","259","test_ssh_supported_algorithms","qemu-x86-64","Sat Jul 19 18:48:04 GMT 2025","passed","Sat Jul 19 18:48:04 GMT 2025","","test_network_security","",""
"
Test wifi configuration.

This test creates one AP and one station and checks if they can connect to each other.
It sets up the wireless configuration using the `ssh_command` fixture and relies on the
""hwsim"" driver to create the virtual radios.
","0","test_wifi_hwsim_sae_mixed","tests","Sat Jul 19 18:46:56 GMT 2025","skipped","Sat Jul 19 18:46:56 GMT 2025","","test_wifi","",""
"","542","test_shell","bananapi_bpi-r64","Sat Jul 19 18:46:24 GMT 2025","passed","Sat Jul 19 18:46:25 GMT 2025","","test_base","",""
"Test filesystem usage on critical mount points.","226","test_filesystem_usage","qemu-x86-64","Sat Jul 19 18:48:04 GMT 2025","passed","Sat Jul 19 18:48:04 GMT 2025","TestSystemHealth","test_system_health","",""
"Test CPU load is within acceptable limits.","14","test_cpu_load","bananapi_bpi-r64","Sat Jul 19 18:46:28 GMT 2025","passed","Sat Jul 19 18:46:28 GMT 2025","TestSystemHealth","test_system_health","",""
"","209","test_ssh_supported_algorithms","tplink_tl-wr1043nd-v3","Sat Jul 19 18:47:33 GMT 2025","passed","Sat Jul 19 18:47:33 GMT 2025","","test_network_security","",""
"","157","test_kernel_errors","genexis_pulse-ex400","Sat Jul 19 18:47:11 GMT 2025","passed","Sat Jul 19 18:47:11 GMT 2025","","test_base","",""
"","12621","test_apk_add_ucert","qemu-x86-64","Sat Jul 19 18:47:50 GMT 2025","passed","Sat Jul 19 18:48:03 GMT 2025","TestApk","test_apk","",""
"","218","test_dropbear_startup","qemu-malta-be","Sat Jul 19 18:47:58 GMT 2025","passed","Sat Jul 19 18:47:58 GMT 2025","","test_base","",""
"","0","test_https_download","tests","Sat Jul 19 18:47:13 GMT 2025","skipped","Sat Jul 19 18:47:13 GMT 2025","","test_wan","",""
"","23","test_echo","qemu-x86-64","Sat Jul 19 18:48:03 GMT 2025","passed","Sat Jul 19 18:48:03 GMT 2025","","test_base","",""
"","78","test_apk_procd_installed","genexis_pulse-ex400","Sat Jul 19 18:47:08 GMT 2025","passed","Sat Jul 19 18:47:08 GMT 2025","TestApk","test_apk","",""
"","0","test_sysupgrade_backup","tests","Sat Jul 19 18:48:03 GMT 2025","skipped","Sat Jul 19 18:48:03 GMT 2025","","test_base","",""
"","632","test_apk_audit","tplink_tl-wr1043nd-v3","Sat Jul 19 18:47:12 GMT 2025","passed","Sat Jul 19 18:47:13 GMT 2025","TestApk","test_apk","",""
"","0","test_opkg_procd_installed","tests","Sat Jul 19 18:46:46 GMT 2025","skipped","Sat Jul 19 18:46:46 GMT 2025","","test_opkg","",""
"","36","test_uname","qemu-x86-64","Sat Jul 19 18:48:03 GMT 2025","passed","Sat Jul 19 18:48:03 GMT 2025","","test_base","",""
"","45","test_echo","hpe_msm460","Sat Jul 19 18:46:44 GMT 2025","passed","Sat Jul 19 18:46:44 GMT 2025","","test_base","",""
"
Test wifi configuration.

This test creates one AP and one station and checks if they can connect to each other.
It sets up the wireless configuration using the `ssh_command` fixture and relies on the
""hwsim"" driver to create the virtual radios.
","0","test_wifi_hwsim_sae_mixed","tests","Sat Jul 19 18:48:05 GMT 2025","skipped","Sat Jul 19 18:48:05 GMT 2025","","test_wifi","",""
"","0","test_opkg_install_ucert","tests","Sat Jul 19 18:47:52 GMT 2025","skipped","Sat Jul 19 18:47:52 GMT 2025","","test_opkg","",""
"Check for zombie processes.","43","test_zombie_processes","genexis_pulse-ex400","Sat Jul 19 18:47:13 GMT 2025","passed","Sat Jul 19 18:47:13 GMT 2025","TestSystemHealth","test_system_health","",""
"Check kernel ring buffer for critical errors.","119","test_kernel_ring_buffer","tplink_tl-wdr4300-v1","Sat Jul 19 18:47:53 GMT 2025","passed","Sat Jul 19 18:47:53 GMT 2025","TestSystemHealth","test_system_health","",""
"Test filesystem usage on critical mount points.","105","test_filesystem_usage","genexis_pulse-ex400","Sat Jul 19 18:47:12 GMT 2025","passed","Sat Jul 19 18:47:13 GMT 2025","TestSystemHealth","test_system_health","",""
"","12","test_echo","bananapi_bpi-r64","Sat Jul 19 18:46:27 GMT 2025","passed","Sat Jul 19 18:46:27 GMT 2025","","test_base","",""
"Test and record system uptime.","36","test_system_uptime","qemu-x86-64","Sat Jul 19 18:48:04 GMT 2025","passed","Sat Jul 19 18:48:04 GMT 2025","TestSystemHealth","test_system_health","",""
"
Test wifi scanning functionality.

This test performs a wifi scan and verifies that at least one network is found.
","0","test_wifi_scan","tests","Sat Jul 19 18:47:44 GMT 2025","skipped","Sat Jul 19 18:47:44 GMT 2025","","test_wifi","",""
"","0","test_apk_add_ucert","tests","Sat Jul 19 18:47:12 GMT 2025","skipped","Sat Jul 19 18:47:12 GMT 2025","TestApk","test_apk","",""
"","44","test_firmware_version","qemu-malta-be","Sat Jul 19 18:47:58 GMT 2025","passed","Sat Jul 19 18:47:58 GMT 2025","","test_base","",""
"","0","test_apk_procd_installed","","Sat Jul 19 18:46:10 GMT 2025","skipped","Sat Jul 19 18:46:10 GMT 2025","","","",""
"","0","test_sysupgrade_backup","tests","Sat Jul 19 18:47:48 GMT 2025","skipped","Sat Jul 19 18:47:48 GMT 2025","","test_base","",""
"","821","test_lan_interface_address","genexis_pulse-ex400","Sat Jul 19 18:47:11 GMT 2025","passed","Sat Jul 19 18:47:12 GMT 2025","","test_lan","",""
"","0","test_opkg_install_ucert","tests","Sat Jul 19 18:46:28 GMT 2025","skipped","Sat Jul 19 18:46:28 GMT 2025","","test_opkg","",""
"","969","test_firmware_version","hpe_msm460","Sat Jul 19 18:46:41 GMT 2025","passed","Sat Jul 19 18:46:42 GMT 2025","","test_base","",""
"Check for zombie processes.","64","test_zombie_processes","hpe_msm460","Sat Jul 19 18:46:47 GMT 2025","passed","Sat Jul 19 18:46:47 GMT 2025","TestSystemHealth","test_system_health","",""
"","10742","test_apk_add_ucert","qemu-malta-be","Sat Jul 19 18:47:47 GMT 2025","passed","Sat Jul 19 18:47:58 GMT 2025","TestApk","test_apk","",""
"Test number of running processes is reasonable.","38","test_process_count","genexis_pulse-ex400","Sat Jul 19 18:47:13 GMT 2025","passed","Sat Jul 19 18:47:13 GMT 2025","TestSystemHealth","test_system_health","",""
"","0","test_sysupgrade_backup","tests","Sat Jul 19 18:47:11 GMT 2025","skipped","Sat Jul 19 18:47:11 GMT 2025","","test_base","",""
"","0","test_https_download","tests","Sat Jul 19 18:48:05 GMT 2025","skipped","Sat Jul 19 18:48:05 GMT 2025","","test_wan","",""
"
Test enabling a wifi network with WPA2 encryption.

This test configures a wifi network with WPA2 encryption and password 'openwrt4all'.
","4537","test_wifi_wpa2","hpe_msm460","Sat Jul 19 18:46:51 GMT 2025","passed","Sat Jul 19 18:46:56 GMT 2025","","test_wifi","",""
"","49","test_apk_audit","bananapi_bpi-r64","Sat Jul 19 18:46:24 GMT 2025","passed","Sat Jul 19 18:46:24 GMT 2025","TestApk","test_apk","",""
"","179","test_ssh_supported_algorithms","bananapi_bpi-r64","Sat Jul 19 18:46:28 GMT 2025","passed","Sat Jul 19 18:46:28 GMT 2025","","test_network_security","",""
"","0","test_apk_add_ucert","tests","Sat Jul 19 18:47:08 GMT 2025","skipped","Sat Jul 19 18:47:08 GMT 2025","TestApk","test_apk","",""
"","0","test_opkg_install_ucert","tests","Sat Jul 19 18:48:04 GMT 2025","skipped","Sat Jul 19 18:48:04 GMT 2025","","test_opkg","",""
"
Test wifi scanning functionality.

This test performs a wifi scan and verifies that at least one network is found.
","0","test_wifi_scan","tests","Sat Jul 19 18:48:05 GMT 2025","skipped","Sat Jul 19 18:48:05 GMT 2025","","test_wifi","",""
"Test memory usage and check for memory leaks.","12","test_memory_usage","bananapi_bpi-r64","Sat Jul 19 18:46:28 GMT 2025","passed","Sat Jul 19 18:46:28 GMT 2025","TestSystemHealth","test_system_health","",""
"
Test enabling a wifi network with WPA3 encryption.

This test configures a wifi network with WPA3 encryption and password 'openwrt4all'.
","4530","test_wifi_wpa3","hpe_msm460","Sat Jul 19 18:46:47 GMT 2025","passed","Sat Jul 19 18:46:51 GMT 2025","","test_wifi","",""
"","46","test_uname","hpe_msm460","Sat Jul 19 18:46:44 GMT 2025","passed","Sat Jul 19 18:46:44 GMT 2025","","test_base","",""
"Check for zombie processes.","97","test_zombie_processes","tplink_tl-wr1043nd-v3","Sat Jul 19 18:47:34 GMT 2025","passed","Sat Jul 19 18:47:34 GMT 2025","TestSystemHealth","test_system_health","",""
"
Test enabling a wifi network with WPA3 encryption.

This test configures a wifi network with WPA3 encryption and password 'openwrt4all'.
","0","test_wifi_wpa3","tests","Sat Jul 19 18:48:00 GMT 2025","skipped","Sat Jul 19 18:48:00 GMT 2025","","test_wifi","",""
"","77","test_ubus_system_board","tplink_tl-wr1043nd-v3","Sat Jul 19 18:47:28 GMT 2025","passed","Sat Jul 19 18:47:28 GMT 2025","","test_base","",""
"","0","test_opkg_procd_installed","tests","Sat Jul 19 18:47:12 GMT 2025","skipped","Sat Jul 19 18:47:12 GMT 2025","","test_opkg","",""
"","0","test_sysupgrade_backup","tests","Sat Jul 19 18:47:29 GMT 2025","skipped","Sat Jul 19 18:47:29 GMT 2025","","test_base","",""
"","3861","test_lan_interface_address","tplink_tl-wr1043nd-v3","Sat Jul 19 18:47:29 GMT 2025","passed","Sat Jul 19 18:47:33 GMT 2025","","test_lan","",""
"","0","test_opkg_procd_installed","tests","Sat Jul 19 18:46:28 GMT 2025","skipped","Sat Jul 19 18:46:28 GMT 2025","","test_opkg","",""
"Test filesystem usage on critical mount points.","274","test_filesystem_usage","hpe_msm460","Sat Jul 19 18:46:46 GMT 2025","passed","Sat Jul 19 18:46:46 GMT 2025","TestSystemHealth","test_system_health","",""
"Test temperature sensors if available.","44","test_temperature_sensors","qemu-malta-be","Sat Jul 19 18:48:00 GMT 2025","passed","Sat Jul 19 18:48:00 GMT 2025","TestSystemHealth","test_system_health","",""
"","159","test_ssh_supported_algorithms","genexis_pulse-ex400","Sat Jul 19 18:47:12 GMT 2025","passed","Sat Jul 19 18:47:12 GMT 2025","","test_network_security","",""
"Test CPU load is within acceptable limits.","84","test_cpu_load","tplink_tl-wdr4300-v1","Sat Jul 19 18:47:52 GMT 2025","passed","Sat Jul 19 18:47:52 GMT 2025","TestSystemHealth","test_system_health","",""
"","229","test_kernel_errors","tplink_tl-wdr4300-v1","Sat Jul 19 18:47:48 GMT 2025","passed","Sat Jul 19 18:47:48 GMT 2025","","test_base","",""
"Test memory usage and check for memory leaks.","36","test_memory_usage","qemu-x86-64","Sat Jul 19 18:48:04 GMT 2025","passed","Sat Jul 19 18:48:04 GMT 2025","TestSystemHealth","test_system_health","",""
"","81","test_ssh","tplink_tl-wdr4300-v1","Sat Jul 19 18:47:48 GMT 2025","passed","Sat Jul 19 18:47:48 GMT 2025","","test_base","",""
"Test system-wide open file descriptors.","46","test_open_file_descriptors","hpe_msm460","Sat Jul 19 18:46:47 GMT 2025","passed","Sat Jul 19 18:46:47 GMT 2025","TestSystemHealth","test_system_health","",""
"Test and record system uptime.","45","test_system_uptime","hpe_msm460","Sat Jul 19 18:46:46 GMT 2025","passed","Sat Jul 19 18:46:46 GMT 2025","TestSystemHealth","test_system_health","",""
"Check for zombie processes.","121","test_zombie_processes","tplink_tl-wdr4300-v1","Sat Jul 19 18:47:53 GMT 2025","passed","Sat Jul 19 18:47:54 GMT 2025","TestSystemHealth","test_system_health","",""
"","227","test_ssh_supported_algorithms","tplink_tl-wdr4300-v1","Sat Jul 19 18:47:52 GMT 2025","passed","Sat Jul 19 18:47:52 GMT 2025","","test_network_security","",""
"Test number of running processes is reasonable.","64","test_process_count","hpe_msm460","Sat Jul 19 18:46:47 GMT 2025","passed","Sat Jul 19 18:46:47 GMT 2025","TestSystemHealth","test_system_health","",""
"","45","test_shell","qemu-x86-64","Sat Jul 19 18:48:03 GMT 2025","passed","Sat Jul 19 18:48:03 GMT 2025","","test_base","",""
"","1813","test_dropbear_startup","bananapi_bpi-r64","Sat Jul 19 18:46:25 GMT 2025","passed","Sat Jul 19 18:46:27 GMT 2025","","test_base","",""
"Test number of running processes is reasonable.","128","test_process_count","qemu-malta-be","Sat Jul 19 18:48:00 GMT 2025","passed","Sat Jul 19 18:48:00 GMT 2025","TestSystemHealth","test_system_health","",""
"
Test wifi scanning functionality.

This test performs a wifi scan and verifies that at least one network is found.
","0","test_wifi_scan","tests","Sat Jul 19 18:46:47 GMT 2025","skipped","Sat Jul 19 18:46:47 GMT 2025","","test_wifi","",""
"","0","test_sysupgrade_backup_u","tests","Sat Jul 19 18:46:44 GMT 2025","skipped","Sat Jul 19 18:46:44 GMT 2025","","test_base","",""
"","1145","test_apk_procd_installed","qemu-x86-64","Sat Jul 19 18:47:49 GMT 2025","passed","Sat Jul 19 18:47:50 GMT 2025","TestApk","test_apk","",""
"","65","test_lan_interface_address","qemu-x86-64","Sat Jul 19 18:48:04 GMT 2025","passed","Sat Jul 19 18:48:04 GMT 2025","","test_lan","",""
"","87","test_uname","tplink_tl-wdr4300-v1","Sat Jul 19 18:47:48 GMT 2025","passed","Sat Jul 19 18:47:48 GMT 2025","","test_base","",""
"","0","test_sysupgrade_backup","tests","Sat Jul 19 18:46:27 GMT 2025","skipped","Sat Jul 19 18:46:27 GMT 2025","","test_base","",""
"","13","test_uname","bananapi_bpi-r64","Sat Jul 19 18:46:27 GMT 2025","passed","Sat Jul 19 18:46:27 GMT 2025","","test_base","",""
"Check for zombie processes.","81","test_zombie_processes","qemu-x86-64","Sat Jul 19 18:48:05 GMT 2025","passed","Sat Jul 19 18:48:05 GMT 2025","TestSystemHealth","test_system_health","",""
"","0","test_opkg_install_ucert","tests","Sat Jul 19 18:46:46 GMT 2025","skipped","Sat Jul 19 18:46:46 GMT 2025","","test_opkg","",""
"
Test wifi scanning functionality.

This test performs a wifi scan and verifies that at least one network is found.
","0","test_wifi_scan","tests","Sat Jul 19 18:47:21 GMT 2025","skipped","Sat Jul 19 18:47:21 GMT 2025","","test_wifi","",""
"","0","test_https_download","tests","Sat Jul 19 18:46:47 GMT 2025","skipped","Sat Jul 19 18:46:47 GMT 2025","","test_wan","",""
"","186","test_kernel_errors","tplink_tl-wr1043nd-v3","Sat Jul 19 18:47:29 GMT 2025","passed","Sat Jul 19 18:47:29 GMT 2025","","test_base","",""
"Test and record system uptime.","47","test_system_uptime","qemu-malta-be","Sat Jul 19 18:48:00 GMT 2025","passed","Sat Jul 19 18:48:00 GMT 2025","TestSystemHealth","test_system_health","",""
"","0","test_https_download","tests","Sat Jul 19 18:47:34 GMT 2025","skipped","Sat Jul 19 18:47:34 GMT 2025","","test_wan","",""
"","8596","test_dropbear_startup","tplink_tl-wr1043nd-v3","Sat Jul 19 18:47:20 GMT 2025","passed","Sat Jul 19 18:47:28 GMT 2025","","test_base","",""
"","15","test_ubus_system_board","bananapi_bpi-r64","Sat Jul 19 18:46:27 GMT 2025","passed","Sat Jul 19 18:46:27 GMT 2025","","test_base","",""
"","47","test_free_memory","hpe_msm460","Sat Jul 19 18:46:44 GMT 2025","passed","Sat Jul 19 18:46:44 GMT 2025","","test_base","",""
"Test filesystem usage on critical mount points.","437","test_filesystem_usage","tplink_tl-wr1043nd-v3","Sat Jul 19 18:47:33 GMT 2025","passed","Sat Jul 19 18:47:33 GMT 2025","TestSystemHealth","test_system_health","",""
"","0","test_apk_add_ucert","tests","Sat Jul 19 18:46:24 GMT 2025","skipped","Sat Jul 19 18:46:24 GMT 2025","TestApk","test_apk","",""
"Test temperature sensors if available.","36","test_temperature_sensors","qemu-x86-64","Sat Jul 19 18:48:04 GMT 2025","passed","Sat Jul 19 18:48:04 GMT 2025","TestSystemHealth","test_system_health","",""
"","49","test_lan_interface_address","qemu-malta-be","Sat Jul 19 18:47:59 GMT 2025","passed","Sat Jul 19 18:47:59 GMT 2025","","test_lan","",""
"","64","test_firmware_version","qemu-x86-64","Sat Jul 19 18:48:03 GMT 2025","passed","Sat Jul 19 18:48:03 GMT 2025","","test_base","",""
"Test system-wide open file descriptors.","11","test_open_file_descriptors","bananapi_bpi-r64","Sat Jul 19 18:46:29 GMT 2025","passed","Sat Jul 19 18:46:29 GMT 2025","TestSystemHealth","test_system_health","",""
