"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Mon Jun 23 16:00:43 GMT 2025","Mon Jun 23 16:00:43 GMT 2025","0","tests","test_wifi","","","","test_wifi_hwsim_sae_mixed","
Test wifi configuration.

This test creates one AP and one station and checks if they can connect to each other.
It sets up the wireless configuration using the `ssh_command` fixture and relies on the
""hwsim"" driver to create the virtual radios.
"
"skipped","Mon Jun 23 16:01:15 GMT 2025","Mon Jun 23 16:01:15 GMT 2025","0","tests","test_opkg","","","","test_opkg_install_ucert",""
"skipped","Mon Jun 23 15:59:56 GMT 2025","Mon Jun 23 15:59:56 GMT 2025","0","tests","test_apk","","","","test_apk_procd_installed",""
"skipped","Mon Jun 23 16:01:31 GMT 2025","Mon Jun 23 16:01:31 GMT 2025","0","tests","test_base","","","","test_sysupgrade_backup",""
"skipped","Mon Jun 23 16:01:10 GMT 2025","Mon Jun 23 16:01:10 GMT 2025","0","tests","test_base","","","","test_sysupgrade_backup_u",""
"passed","Mon Jun 23 16:01:10 GMT 2025","Mon Jun 23 16:01:10 GMT 2025","58","genexis-pulse-ex400","test_base","","","","test_ssh",""
"skipped","Mon Jun 23 15:59:50 GMT 2025","Mon Jun 23 15:59:50 GMT 2025","0","tests","test_apk","","","","test_apk_procd_installed",""
"passed","Mon Jun 23 16:00:34 GMT 2025","Mon Jun 23 16:00:35 GMT 2025","657","openwrt-one","test_base","","","","test_free_memory",""
"passed","Mon Jun 23 16:00:49 GMT 2025","Mon Jun 23 16:00:49 GMT 2025","673","genexis-pulse-ex400","test_base","","","","test_uname",""
"skipped","Mon Jun 23 16:01:42 GMT 2025","Mon Jun 23 16:01:42 GMT 2025","0","tests","test_wan","","","","test_https_download",""
"passed","Mon Jun 23 16:00:35 GMT 2025","Mon Jun 23 16:00:38 GMT 2025","2925","openwrt-one","test_base","","","","test_dropbear_startup",""
"passed","Mon Jun 23 16:00:43 GMT 2025","Mon Jun 23 16:00:43 GMT 2025","860","openwrt-one","test_lan","","","","test_lan_interface_address",""
"passed","Mon Jun 23 16:00:32 GMT 2025","Mon Jun 23 16:00:32 GMT 2025","818","openwrt-one","test_base","","","","test_echo",""
"skipped","Mon Jun 23 16:01:42 GMT 2025","Mon Jun 23 16:01:42 GMT 2025","0","tests","test_opkg","","","","test_opkg_procd_installed",""
"passed","Mon Jun 23 16:01:31 GMT 2025","Mon Jun 23 16:01:39 GMT 2025","7686","turris-omnia","test_base","","","","test_kernel_errors",""
"skipped","Mon Jun 23 15:59:50 GMT 2025","Mon Jun 23 15:59:50 GMT 2025","0","tests","test_apk","","","","test_apk_add_ucert",""
"skipped","Mon Jun 23 16:00:39 GMT 2025","Mon Jun 23 16:00:39 GMT 2025","0","tests","test_base","","","","test_sysupgrade_backup",""
"passed","Mon Jun 23 16:00:48 GMT 2025","Mon Jun 23 16:00:49 GMT 2025","826","genexis-pulse-ex400","test_base","","","","test_echo",""
"passed","Mon Jun 23 16:00:33 GMT 2025","Mon Jun 23 16:00:34 GMT 2025","947","openwrt-one","test_base","","","","test_ubus_system_board",""
"passed","Mon Jun 23 16:01:09 GMT 2025","Mon Jun 23 16:01:12 GMT 2025","2927","turris-omnia","test_base","","","","test_uname",""
"passed","Mon Jun 23 16:00:31 GMT 2025","Mon Jun 23 16:00:32 GMT 2025","571","openwrt-one","test_base","","","","test_shell",""
"passed","Mon Jun 23 16:00:47 GMT 2025","Mon Jun 23 16:00:48 GMT 2025","576","genexis-pulse-ex400","test_base","","","","test_shell",""
"skipped","Mon Jun 23 15:59:52 GMT 2025","Mon Jun 23 15:59:52 GMT 2025","0","tests","test_apk","","","","test_apk_procd_installed",""
"passed","Mon Jun 23 16:00:49 GMT 2025","Mon Jun 23 16:00:50 GMT 2025","961","genexis-pulse-ex400","test_base","","","","test_ubus_system_board",""
"skipped","Mon Jun 23 15:59:56 GMT 2025","Mon Jun 23 15:59:56 GMT 2025","0","tests","test_apk","","","","test_apk_add_ucert",""
"passed","Mon Jun 23 16:00:39 GMT 2025","Mon Jun 23 16:00:39 GMT 2025","64","openwrt-one","test_base","","","","test_ssh",""
"skipped","Mon Jun 23 16:00:43 GMT 2025","Mon Jun 23 16:00:43 GMT 2025","0","tests","test_wan","","","","test_https_download",""
"skipped","Mon Jun 23 16:00:43 GMT 2025","Mon Jun 23 16:00:43 GMT 2025","0","tests","test_opkg","","","","test_opkg_procd_installed",""
"skipped","Mon Jun 23 16:01:42 GMT 2025","Mon Jun 23 16:01:42 GMT 2025","0","tests","test_wifi","","","","test_wifi_hwsim_sae_mixed","
Test wifi configuration.

This test creates one AP and one station and checks if they can connect to each other.
It sets up the wireless configuration using the `ssh_command` fixture and relies on the
""hwsim"" driver to create the virtual radios.
"
"passed","Mon Jun 23 16:01:12 GMT 2025","Mon Jun 23 16:01:17 GMT 2025","4315","turris-omnia","test_base","","","","test_ubus_system_board",""
"passed","Mon Jun 23 16:01:31 GMT 2025","Mon Jun 23 16:01:31 GMT 2025","52","turris-omnia","test_base","","","","test_ssh",""
"passed","Mon Jun 23 16:01:17 GMT 2025","Mon Jun 23 16:01:20 GMT 2025","2890","turris-omnia","test_base","","","","test_free_memory",""
"passed","Mon Jun 23 16:01:03 GMT 2025","Mon Jun 23 16:01:06 GMT 2025","2620","turris-omnia","test_base","","","","test_shell",""
"passed","Mon Jun 23 16:00:50 GMT 2025","Mon Jun 23 16:00:51 GMT 2025","668","genexis-pulse-ex400","test_base","","","","test_free_memory",""
"passed","Mon Jun 23 16:01:14 GMT 2025","Mon Jun 23 16:01:15 GMT 2025","852","genexis-pulse-ex400","test_lan","","","","test_lan_interface_address",""
"skipped","Mon Jun 23 16:01:31 GMT 2025","Mon Jun 23 16:01:31 GMT 2025","0","tests","test_base","","","","test_sysupgrade_backup_u",""
"skipped","Mon Jun 23 15:59:52 GMT 2025","Mon Jun 23 15:59:52 GMT 2025","0","tests","test_apk","","","","test_apk_add_ucert",""
"skipped","Mon Jun 23 16:00:43 GMT 2025","Mon Jun 23 16:00:43 GMT 2025","0","tests","test_opkg","","","","test_opkg_install_ucert",""
"passed","Mon Jun 23 16:00:51 GMT 2025","Mon Jun 23 16:01:04 GMT 2025","13117","genexis-pulse-ex400","test_base","","","","test_dropbear_startup",""
