"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Wed Jun 25 22:04:59 GMT 2025","Wed Jun 25 22:04:59 GMT 2025","0","tests","test_wifi","","","","test_wifi_hwsim_sae_mixed","
Test wifi configuration.

This test creates one AP and one station and checks if they can connect to each other.
It sets up the wireless configuration using the `ssh_command` fixture and relies on the
""hwsim"" driver to create the virtual radios.
"
"skipped","Wed Jun 25 21:58:09 GMT 2025","Wed Jun 25 21:58:09 GMT 2025","0","tests","test_apk","","","","test_apk_add_ucert",""
"skipped","Wed Jun 25 22:02:12 GMT 2025","Wed Jun 25 22:02:12 GMT 2025","0","tests","test_apk","","","","test_apk_add_ucert",""
"passed","Wed Jun 25 21:58:46 GMT 2025","Wed Jun 25 21:58:46 GMT 2025","100","qemu-malta-be","test_base","","","","test_ssh",""
"skipped","Wed Jun 25 21:58:52 GMT 2025","Wed Jun 25 21:58:52 GMT 2025","0","tests","test_base","","","","test_sysupgrade_backup_u",""
"passed","Wed Jun 25 21:58:41 GMT 2025","Wed Jun 25 21:58:41 GMT 2025","66","qemu-malta-be","test_base","","","","test_shell",""
"skipped","Wed Jun 25 21:58:47 GMT 2025","Wed Jun 25 21:58:47 GMT 2025","0","tests","test_opkg","","","","test_opkg_install_ucert",""
"skipped","Wed Jun 25 22:03:25 GMT 2025","Wed Jun 25 22:03:25 GMT 2025","0","tests","test_opkg","","","","test_opkg_install_ucert",""
"passed","Wed Jun 25 21:59:01 GMT 2025","Wed Jun 25 21:59:01 GMT 2025","246","qemu-armsr-armv8","test_base","","","","test_shell",""
"skipped","Wed Jun 25 21:59:18 GMT 2025","Wed Jun 25 21:59:18 GMT 2025","0","tests","test_wifi","","","","test_wifi_hwsim_sae_mixed","
Test wifi configuration.

This test creates one AP and one station and checks if they can connect to each other.
It sets up the wireless configuration using the `ssh_command` fixture and relies on the
""hwsim"" driver to create the virtual radios.
"
"skipped","Wed Jun 25 22:03:30 GMT 2025","Wed Jun 25 22:03:30 GMT 2025","0","tests","test_base","","","","test_sysupgrade_backup",""
"passed","Wed Jun 25 21:58:42 GMT 2025","Wed Jun 25 21:58:42 GMT 2025","106","qemu-malta-be","test_base","","","","test_free_memory",""
"skipped","Wed Jun 25 22:03:25 GMT 2025","Wed Jun 25 22:03:25 GMT 2025","0","tests","test_opkg","","","","test_opkg_procd_installed",""
"skipped","Wed Jun 25 22:10:36 GMT 2025","Wed Jun 25 22:10:36 GMT 2025","0","tests","test_base","","","","test_sysupgrade_backup_u",""
"passed","Wed Jun 25 22:10:36 GMT 2025","Wed Jun 25 22:10:36 GMT 2025","62","genexis-pulse-ex400","test_base","","","","test_ssh",""
"passed","Wed Jun 25 22:04:38 GMT 2025","Wed Jun 25 22:04:39 GMT 2025","651","hp-msm460","test_base","","","","test_free_memory",""
"passed","Wed Jun 25 22:02:56 GMT 2025","Wed Jun 25 22:02:57 GMT 2025","687","tplink_tl-wdr3600-v1","test_base","","","","test_free_memory",""
"passed","Wed Jun 25 21:58:46 GMT 2025","Wed Jun 25 21:58:46 GMT 2025","247","qemu-x86-64","test_base","","","","test_uname",""
"passed","Wed Jun 25 22:03:16 GMT 2025","Wed Jun 25 22:03:17 GMT 2025","653","openwrt-one","test_base","","","","test_free_memory",""
"skipped","Wed Jun 25 22:03:34 GMT 2025","Wed Jun 25 22:03:34 GMT 2025","0","tests","test_wan","","","","test_https_download",""
"passed","Wed Jun 25 21:58:47 GMT 2025","Wed Jun 25 21:58:49 GMT 2025","1582","qemu-x86-64","test_base","","","","test_dropbear_startup",""
"skipped","Wed Jun 25 21:58:47 GMT 2025","Wed Jun 25 21:58:47 GMT 2025","0","tests","test_opkg","","","","test_opkg_procd_installed",""
"skipped","Wed Jun 25 21:58:47 GMT 2025","Wed Jun 25 21:58:47 GMT 2025","0","tests","test_wan","","","","test_https_download",""
"passed","Wed Jun 25 22:03:21 GMT 2025","Wed Jun 25 22:03:25 GMT 2025","3752","openwrt-one","test_base","","","","test_kernel_errors",""
"passed","Wed Jun 25 22:10:25 GMT 2025","Wed Jun 25 22:10:26 GMT 2025","660","genexis-pulse-ex400","test_base","","","","test_free_memory",""
"skipped","Wed Jun 25 21:58:47 GMT 2025","Wed Jun 25 21:58:47 GMT 2025","0","tests","test_wifi","","","","test_wifi_hwsim_sae_mixed","
Test wifi configuration.

This test creates one AP and one station and checks if they can connect to each other.
It sets up the wireless configuration using the `ssh_command` fixture and relies on the
""hwsim"" driver to create the virtual radios.
"
"passed","Wed Jun 25 22:03:25 GMT 2025","Wed Jun 25 22:03:25 GMT 2025","860","openwrt-one","test_lan","","","","test_lan_interface_address",""
"skipped","Wed Jun 25 22:06:01 GMT 2025","Wed Jun 25 22:06:01 GMT 2025","0","tests","test_base","","","","test_sysupgrade_backup",""
"passed","Wed Jun 25 22:05:39 GMT 2025","Wed Jun 25 22:05:42 GMT 2025","2927","turris-omnia","test_base","","","","test_uname",""
"skipped","Wed Jun 25 22:10:41 GMT 2025","Wed Jun 25 22:10:41 GMT 2025","0","tests","test_wifi","","","","test_wifi_hwsim_sae_mixed","
Test wifi configuration.

This test creates one AP and one station and checks if they can connect to each other.
It sets up the wireless configuration using the `ssh_command` fixture and relies on the
""hwsim"" driver to create the virtual radios.
"
"skipped","Wed Jun 25 22:01:46 GMT 2025","Wed Jun 25 22:01:46 GMT 2025","0","tests","test_apk","","","","test_apk_procd_installed",""
"skipped","Wed Jun 25 22:03:53 GMT 2025","Wed Jun 25 22:03:53 GMT 2025","0","tests","test_apk","","","","test_apk_add_ucert",""
"passed","Wed Jun 25 22:10:36 GMT 2025","Wed Jun 25 22:10:40 GMT 2025","3832","genexis-pulse-ex400","test_base","","","","test_kernel_errors",""
"skipped","Wed Jun 25 21:58:10 GMT 2025","Wed Jun 25 21:58:10 GMT 2025","0","tests","test_apk","","","","test_apk_procd_installed",""
"skipped","Wed Jun 25 22:04:49 GMT 2025","Wed Jun 25 22:04:49 GMT 2025","0","tests","test_base","","","","test_sysupgrade_backup",""
"skipped","Wed Jun 25 21:58:09 GMT 2025","Wed Jun 25 21:58:09 GMT 2025","0","tests","test_apk","","","","test_apk_procd_installed",""
"skipped","Wed Jun 25 22:01:46 GMT 2025","Wed Jun 25 22:01:46 GMT 2025","0","tests","test_apk","","","","test_apk_add_ucert",""
"skipped","Wed Jun 25 22:02:12 GMT 2025","Wed Jun 25 22:02:12 GMT 2025","0","tests","test_apk","","","","test_apk_procd_installed",""
"passed","Wed Jun 25 22:10:40 GMT 2025","Wed Jun 25 22:10:41 GMT 2025","910","genexis-pulse-ex400","test_lan","","","","test_lan_interface_address",""
"passed","Wed Jun 25 21:58:42 GMT 2025","Wed Jun 25 21:58:42 GMT 2025","50","qemu-malta-be","test_base","","","","test_uname",""
"skipped","Wed Jun 25 22:06:01 GMT 2025","Wed Jun 25 22:06:01 GMT 2025","0","tests","test_base","","","","test_sysupgrade_backup_u",""
"passed","Wed Jun 25 22:06:01 GMT 2025","Wed Jun 25 22:06:08 GMT 2025","7687","turris-omnia","test_base","","","","test_kernel_errors",""
"skipped","Wed Jun 25 22:03:21 GMT 2025","Wed Jun 25 22:03:21 GMT 2025","0","tests","test_base","","","","test_sysupgrade_backup_u",""
"skipped","Wed Jun 25 22:10:41 GMT 2025","Wed Jun 25 22:10:41 GMT 2025","0","tests","test_wan","","","","test_https_download",""
"passed","Wed Jun 25 22:05:33 GMT 2025","Wed Jun 25 22:05:36 GMT 2025","2620","turris-omnia","test_base","","","","test_shell",""
"passed","Wed Jun 25 22:06:01 GMT 2025","Wed Jun 25 22:06:01 GMT 2025","51","turris-omnia","test_base","","","","test_ssh",""
"skipped","Wed Jun 25 22:09:27 GMT 2025","Wed Jun 25 22:09:27 GMT 2025","0","tests","test_apk","","","","test_apk_procd_installed",""
"skipped","Wed Jun 25 22:04:27 GMT 2025","Wed Jun 25 22:04:27 GMT 2025","0","tests","test_apk","","","","test_apk_add_ucert",""
"passed","Wed Jun 25 22:10:22 GMT 2025","Wed Jun 25 22:10:23 GMT 2025","610","genexis-pulse-ex400","test_base","","","","test_shell",""
"passed","Wed Jun 25 21:58:46 GMT 2025","Wed Jun 25 21:58:46 GMT 2025","175","qemu-x86-64","test_base","","","","test_echo",""
"skipped","Wed Jun 25 21:59:11 GMT 2025","Wed Jun 25 21:59:11 GMT 2025","0","tests","test_base","","","","test_sysupgrade_backup",""
"passed","Wed Jun 25 22:04:39 GMT 2025","Wed Jun 25 22:04:43 GMT 2025","4970","hp-msm460","test_base","","","","test_dropbear_startup",""
"passed","Wed Jun 25 22:05:47 GMT 2025","Wed Jun 25 22:05:49 GMT 2025","2890","turris-omnia","test_base","","","","test_free_memory",""
"skipped","Wed Jun 25 22:06:12 GMT 2025","Wed Jun 25 22:06:12 GMT 2025","0","tests","test_opkg","","","","test_opkg_procd_installed",""
"skipped","Wed Jun 25 21:58:54 GMT 2025","Wed Jun 25 21:58:54 GMT 2025","0","tests","test_wifi","","","","test_wifi_hwsim_sae_mixed","
Test wifi configuration.

This test creates one AP and one station and checks if they can connect to each other.
It sets up the wireless configuration using the `ssh_command` fixture and relies on the
""hwsim"" driver to create the virtual radios.
"
"passed","Wed Jun 25 22:04:35 GMT 2025","Wed Jun 25 22:04:36 GMT 2025","811","hp-msm460","test_base","","","","test_echo",""
"skipped","Wed Jun 25 22:03:30 GMT 2025","Wed Jun 25 22:03:30 GMT 2025","0","tests","test_base","","","","test_sysupgrade_backup_u",""
"skipped","Wed Jun 25 21:59:18 GMT 2025","Wed Jun 25 21:59:18 GMT 2025","0","tests","test_opkg","","","","test_opkg_procd_installed",""
"passed","Wed Jun 25 21:58:52 GMT 2025","Wed Jun 25 21:58:52 GMT 2025","168","qemu-x86-64","test_base","","","","test_ssh",""
"passed","Wed Jun 25 21:58:52 GMT 2025","Wed Jun 25 21:58:54 GMT 2025","2329","qemu-x86-64","test_base","","","","test_kernel_errors",""
"skipped","Wed Jun 25 22:06:12 GMT 2025","Wed Jun 25 22:06:12 GMT 2025","0","tests","test_wan","","","","test_https_download",""
"passed","Wed Jun 25 21:59:03 GMT 2025","Wed Jun 25 21:59:03 GMT 2025","467","qemu-armsr-armv8","test_base","","","","test_free_memory",""
"passed","Wed Jun 25 21:58:46 GMT 2025","Wed Jun 25 21:58:47 GMT 2025","500","qemu-x86-64","test_base","","","","test_ubus_system_board",""
"skipped","Wed Jun 25 22:04:59 GMT 2025","Wed Jun 25 22:04:59 GMT 2025","0","tests","test_wan","","","","test_https_download",""
"skipped","Wed Jun 25 21:58:54 GMT 2025","Wed Jun 25 21:58:54 GMT 2025","0","tests","test_opkg","","","","test_opkg_procd_installed",""
"passed","Wed Jun 25 22:02:55 GMT 2025","Wed Jun 25 22:02:56 GMT 2025","995","tplink_tl-wdr3600-v1","test_base","","","","test_ubus_system_board",""
"passed","Wed Jun 25 21:58:47 GMT 2025","Wed Jun 25 21:58:47 GMT 2025","87","qemu-malta-be","test_lan","","","","test_lan_interface_address",""
"passed","Wed Jun 25 22:03:13 GMT 2025","Wed Jun 25 22:03:13 GMT 2025","574","openwrt-one","test_base","","","","test_shell",""
"passed","Wed Jun 25 22:10:26 GMT 2025","Wed Jun 25 22:10:31 GMT 2025","4959","genexis-pulse-ex400","test_base","","","","test_dropbear_startup",""
"passed","Wed Jun 25 21:58:54 GMT 2025","Wed Jun 25 21:58:54 GMT 2025","161","qemu-x86-64","test_lan","","","","test_lan_interface_address",""
"skipped","Wed Jun 25 22:03:25 GMT 2025","Wed Jun 25 22:03:25 GMT 2025","0","tests","test_wan","","","","test_https_download",""
"skipped","Wed Jun 25 22:04:27 GMT 2025","Wed Jun 25 22:04:27 GMT 2025","0","tests","test_apk","","","","test_apk_procd_installed",""
"skipped","Wed Jun 25 21:59:18 GMT 2025","Wed Jun 25 21:59:18 GMT 2025","0","tests","test_wan","","","","test_https_download",""
"skipped","Wed Jun 25 22:03:34 GMT 2025","Wed Jun 25 22:03:34 GMT 2025","0","tests","test_opkg","","","","test_opkg_install_ucert",""
"skipped","Wed Jun 25 22:03:34 GMT 2025","Wed Jun 25 22:03:34 GMT 2025","0","tests","test_wifi","","","","test_wifi_hwsim_sae_mixed","
Test wifi configuration.

This test creates one AP and one station and checks if they can connect to each other.
It sets up the wireless configuration using the `ssh_command` fixture and relies on the
""hwsim"" driver to create the virtual radios.
"
"skipped","Wed Jun 25 22:03:21 GMT 2025","Wed Jun 25 22:03:21 GMT 2025","0","tests","test_base","","","","test_sysupgrade_backup",""
"passed","Wed Jun 25 22:02:54 GMT 2025","Wed Jun 25 22:02:55 GMT 2025","858","tplink_tl-wdr3600-v1","test_base","","","","test_echo",""
"skipped","Wed Jun 25 21:59:18 GMT 2025","Wed Jun 25 21:59:18 GMT 2025","0","tests","test_opkg","","","","test_opkg_install_ucert",""
"skipped","Wed Jun 25 22:03:34 GMT 2025","Wed Jun 25 22:03:34 GMT 2025","0","tests","test_opkg","","","","test_opkg_procd_installed",""
"skipped","Wed Jun 25 21:58:54 GMT 2025","Wed Jun 25 21:58:54 GMT 2025","0","tests","test_opkg","","","","test_opkg_install_ucert",""
"passed","Wed Jun 25 22:04:49 GMT 2025","Wed Jun 25 22:04:58 GMT 2025","9524","hp-msm460","test_base","","","","test_kernel_errors",""
"passed","Wed Jun 25 22:04:37 GMT 2025","Wed Jun 25 22:04:38 GMT 2025","946","hp-msm460","test_base","","","","test_ubus_system_board",""
"passed","Wed Jun 25 21:59:18 GMT 2025","Wed Jun 25 21:59:18 GMT 2025","407","qemu-armsr-armv8","test_lan","","","","test_lan_interface_address",""
"passed","Wed Jun 25 21:59:02 GMT 2025","Wed Jun 25 21:59:03 GMT 2025","826","qemu-armsr-armv8","test_base","","","","test_ubus_system_board",""
"passed","Wed Jun 25 22:03:30 GMT 2025","Wed Jun 25 22:03:30 GMT 2025","151","tplink_tl-wdr3600-v1","test_base","","","","test_ssh",""
"passed","Wed Jun 25 21:58:41 GMT 2025","Wed Jun 25 21:58:42 GMT 2025","59","qemu-malta-be","test_base","","","","test_echo",""
"passed","Wed Jun 25 22:04:35 GMT 2025","Wed Jun 25 22:04:35 GMT 2025","567","hp-msm460","test_base","","","","test_shell",""
"passed","Wed Jun 25 22:10:24 GMT 2025","Wed Jun 25 22:10:25 GMT 2025","955","genexis-pulse-ex400","test_base","","","","test_ubus_system_board",""
"skipped","Wed Jun 25 22:04:49 GMT 2025","Wed Jun 25 22:04:49 GMT 2025","0","tests","test_base","","","","test_sysupgrade_backup_u",""
"passed","Wed Jun 25 22:03:14 GMT 2025","Wed Jun 25 22:03:15 GMT 2025","676","openwrt-one","test_base","","","","test_uname",""
"skipped","Wed Jun 25 21:58:16 GMT 2025","Wed Jun 25 21:58:16 GMT 2025","0","tests","test_apk","","","","test_apk_procd_installed",""
"skipped","Wed Jun 25 22:04:59 GMT 2025","Wed Jun 25 22:04:59 GMT 2025","0","tests","test_opkg","","","","test_opkg_install_ucert",""
"skipped","Wed Jun 25 22:03:53 GMT 2025","Wed Jun 25 22:03:53 GMT 2025","0","tests","test_apk","","","","test_apk_procd_installed",""
"passed","Wed Jun 25 22:04:36 GMT 2025","Wed Jun 25 22:04:37 GMT 2025","707","hp-msm460","test_base","","","","test_uname",""
"passed","Wed Jun 25 21:59:11 GMT 2025","Wed Jun 25 21:59:11 GMT 2025","324","qemu-armsr-armv8","test_base","","","","test_ssh",""
"passed","Wed Jun 25 22:10:23 GMT 2025","Wed Jun 25 22:10:24 GMT 2025","849","genexis-pulse-ex400","test_base","","","","test_echo",""
"skipped","Wed Jun 25 21:58:10 GMT 2025","Wed Jun 25 21:58:10 GMT 2025","0","tests","test_apk","","","","test_apk_add_ucert",""
"skipped","Wed Jun 25 22:04:59 GMT 2025","Wed Jun 25 22:04:59 GMT 2025","0","tests","test_opkg","","","","test_opkg_procd_installed",""
"skipped","Wed Jun 25 21:59:11 GMT 2025","Wed Jun 25 21:59:11 GMT 2025","0","tests","test_base","","","","test_sysupgrade_backup_u",""
"skipped","Wed Jun 25 21:58:52 GMT 2025","Wed Jun 25 21:58:52 GMT 2025","0","tests","test_base","","","","test_sysupgrade_backup",""
"passed","Wed Jun 25 22:03:13 GMT 2025","Wed Jun 25 22:03:14 GMT 2025","818","openwrt-one","test_base","","","","test_echo",""
"passed","Wed Jun 25 21:59:01 GMT 2025","Wed Jun 25 21:59:02 GMT 2025","343","qemu-armsr-armv8","test_base","","","","test_echo",""
"passed","Wed Jun 25 22:03:30 GMT 2025","Wed Jun 25 22:03:33 GMT 2025","2764","tplink_tl-wdr3600-v1","test_base","","","","test_kernel_errors",""
"passed","Wed Jun 25 21:58:42 GMT 2025","Wed Jun 25 21:58:42 GMT 2025","136","qemu-malta-be","test_base","","","","test_ubus_system_board",""
"passed","Wed Jun 25 22:05:42 GMT 2025","Wed Jun 25 22:05:47 GMT 2025","4316","turris-omnia","test_base","","","","test_ubus_system_board",""
"skipped","Wed Jun 25 22:06:12 GMT 2025","Wed Jun 25 22:06:12 GMT 2025","0","tests","test_opkg","","","","test_opkg_install_ucert",""
"passed","Wed Jun 25 21:58:47 GMT 2025","Wed Jun 25 21:58:47 GMT 2025","183","qemu-x86-64","test_base","","","","test_free_memory",""
"passed","Wed Jun 25 22:05:49 GMT 2025","Wed Jun 25 22:05:59 GMT 2025","9723","turris-omnia","test_base","","","","test_dropbear_startup",""
"passed","Wed Jun 25 21:58:42 GMT 2025","Wed Jun 25 21:58:43 GMT 2025","1427","qemu-malta-be","test_base","","","","test_dropbear_startup",""
"passed","Wed Jun 25 22:10:24 GMT 2025","Wed Jun 25 22:10:24 GMT 2025","682","genexis-pulse-ex400","test_base","","","","test_uname",""
"skipped","Wed Jun 25 22:09:27 GMT 2025","Wed Jun 25 22:09:27 GMT 2025","0","tests","test_apk","","","","test_apk_add_ucert",""
"skipped","Wed Jun 25 22:06:12 GMT 2025","Wed Jun 25 22:06:12 GMT 2025","0","tests","test_wifi","","","","test_wifi_hwsim_sae_mixed","
Test wifi configuration.

This test creates one AP and one station and checks if they can connect to each other.
It sets up the wireless configuration using the `ssh_command` fixture and relies on the
""hwsim"" driver to create the virtual radios.
"
"skipped","Wed Jun 25 21:58:46 GMT 2025","Wed Jun 25 21:58:46 GMT 2025","0","tests","test_base","","","","test_sysupgrade_backup",""
"skipped","Wed Jun 25 22:10:41 GMT 2025","Wed Jun 25 22:10:41 GMT 2025","0","tests","test_opkg","","","","test_opkg_install_ucert",""
"passed","Wed Jun 25 22:03:17 GMT 2025","Wed Jun 25 22:03:19 GMT 2025","2963","openwrt-one","test_base","","","","test_dropbear_startup",""
"passed","Wed Jun 25 22:06:08 GMT 2025","Wed Jun 25 22:06:12 GMT 2025","3855","turris-omnia","test_lan","","","","test_lan_interface_address",""
"passed","Wed Jun 25 21:59:03 GMT 2025","Wed Jun 25 21:59:07 GMT 2025","3187","qemu-armsr-armv8","test_base","","","","test_dropbear_startup",""
"passed","Wed Jun 25 22:02:55 GMT 2025","Wed Jun 25 22:02:55 GMT 2025","685","tplink_tl-wdr3600-v1","test_base","","","","test_uname",""
"passed","Wed Jun 25 22:02:53 GMT 2025","Wed Jun 25 22:02:54 GMT 2025","622","tplink_tl-wdr3600-v1","test_base","","","","test_shell",""
