"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"
Test enabling a wifi network with WPA2 encryption.

This test configures a wifi network with WPA2 encryption and password 'openwrt4all'.
","5015","test_wifi_wpa2","tplink_tl-wr1043nd-v3","Thu Jul 17 12:26:22 GMT 2025","passed","Thu Jul 17 12:26:27 GMT 2025","","test_wifi","",""
"Test system-wide open file descriptors.","46","test_open_file_descriptors","hpe_msm460","Thu Jul 17 12:23:33 GMT 2025","passed","Thu Jul 17 12:23:33 GMT 2025","TestSystemHealth","test_system_health","",""
"","433","test_kernel_errors","qemu-armsr-armv8","Thu Jul 17 12:24:24 GMT 2025","passed","Thu Jul 17 12:24:24 GMT 2025","","test_base","",""
"Check for zombie processes.","83","test_zombie_processes","genexis_pulse-ex400","Thu Jul 17 12:23:58 GMT 2025","passed","Thu Jul 17 12:23:58 GMT 2025","TestSystemHealth","test_system_health","",""
"","41","test_ssh","qemu-armsr-armv8","Thu Jul 17 12:24:24 GMT 2025","passed","Thu Jul 17 12:24:24 GMT 2025","","test_base","",""
"
Test wifi configuration.

This test creates one AP and one station and checks if they can connect to each other.
It sets up the wireless configuration using the `ssh_command` fixture and relies on the
""hwsim"" driver to create the virtual radios.
","0","test_wifi_hwsim_sae_mixed","tests","Thu Jul 17 12:24:08 GMT 2025","skipped","Thu Jul 17 12:24:08 GMT 2025","","test_wifi","",""
"Test and record system uptime.","71","test_system_uptime","tplink_tl-wr1043nd-v3","Thu Jul 17 12:26:16 GMT 2025","passed","Thu Jul 17 12:26:16 GMT 2025","TestSystemHealth","test_system_health","",""
"","0","test_sysupgrade_backup","tests","Thu Jul 17 12:23:56 GMT 2025","skipped","Thu Jul 17 12:23:56 GMT 2025","","test_base","",""
"","166","test_kernel_errors","genexis_pulse-ex400","Thu Jul 17 12:23:56 GMT 2025","passed","Thu Jul 17 12:23:56 GMT 2025","","test_base","",""
"
Test enabling a wifi network with WPA2 encryption.

This test configures a wifi network with WPA2 encryption and password 'openwrt4all'.
","4672","test_wifi_wpa2","genexis_pulse-ex400","Thu Jul 17 12:24:03 GMT 2025","passed","Thu Jul 17 12:24:08 GMT 2025","","test_wifi","",""
"","89","test_uname","genexis_pulse-ex400","Thu Jul 17 12:23:56 GMT 2025","passed","Thu Jul 17 12:23:56 GMT 2025","","test_base","",""
"Test CPU load is within acceptable limits.","23","test_cpu_load","qemu-malta-be","Thu Jul 17 12:24:51 GMT 2025","passed","Thu Jul 17 12:24:51 GMT 2025","TestSystemHealth","test_system_health","",""
"","0","test_sysupgrade_backup","tests","Thu Jul 17 13:15:21 GMT 2025","skipped","Thu Jul 17 13:15:21 GMT 2025","","test_base","",""
"Check for zombie processes.","63","test_zombie_processes","hpe_msm460","Thu Jul 17 12:23:33 GMT 2025","passed","Thu Jul 17 12:23:33 GMT 2025","TestSystemHealth","test_system_health","",""
"","64","test_ubus_system_board","qemu-malta-be","Thu Jul 17 12:24:50 GMT 2025","passed","Thu Jul 17 12:24:50 GMT 2025","","test_base","",""
"
Test enabling a wifi network with WPA2 encryption.

This test configures a wifi network with WPA2 encryption and password 'openwrt4all'.
","4508","test_wifi_wpa2","openwrt_one","Thu Jul 17 13:15:28 GMT 2025","passed","Thu Jul 17 13:15:32 GMT 2025","","test_wifi","",""
"
Test wifi scanning functionality.

This test performs a wifi scan and verifies that at least one network is found.
","0","test_wifi_scan","tests","Thu Jul 17 13:15:32 GMT 2025","skipped","Thu Jul 17 13:15:32 GMT 2025","","test_wifi","",""
"","0","test_opkg_procd_installed","tests","Thu Jul 17 12:24:25 GMT 2025","skipped","Thu Jul 17 12:24:25 GMT 2025","","test_opkg","",""
"Test filesystem usage on critical mount points.","398","test_filesystem_usage","tplink_tl-wdr3600-v1","Thu Jul 17 12:24:01 GMT 2025","passed","Thu Jul 17 12:24:01 GMT 2025","TestSystemHealth","test_system_health","",""
"","71","test_free_memory","tplink_tl-wr1043nd-v3","Thu Jul 17 12:26:11 GMT 2025","passed","Thu Jul 17 12:26:11 GMT 2025","","test_base","",""
"","27","test_ssh","qemu-malta-be","Thu Jul 17 12:24:50 GMT 2025","passed","Thu Jul 17 12:24:50 GMT 2025","","test_base","",""
"
Test enabling a wifi network with WPA2 encryption.

This test configures a wifi network with WPA2 encryption and password 'openwrt4all'.
","5181","test_wifi_wpa2","tplink_tl-wdr3600-v1","Thu Jul 17 12:24:07 GMT 2025","passed","Thu Jul 17 12:24:13 GMT 2025","","test_wifi","",""
"Test number of running processes is reasonable.","159","test_process_count","qemu-armsr-armv8","Thu Jul 17 12:24:26 GMT 2025","passed","Thu Jul 17 12:24:26 GMT 2025","TestSystemHealth","test_system_health","",""
"","1952","test_dropbear_startup","openwrt_one","Thu Jul 17 13:15:19 GMT 2025","passed","Thu Jul 17 13:15:21 GMT 2025","","test_base","",""
"","330","test_apk_procd_installed","tplink_tl-wr1043nd-v3","Thu Jul 17 12:25:55 GMT 2025","passed","Thu Jul 17 12:25:55 GMT 2025","TestApk","test_apk","",""
"","516","test_apk_audit","tplink_tl-wr1043nd-v3","Thu Jul 17 12:25:55 GMT 2025","passed","Thu Jul 17 12:25:55 GMT 2025","TestApk","test_apk","",""
"
Test enabling a wifi network with WPA3 encryption.

This test configures a wifi network with WPA3 encryption and password 'openwrt4all'.
","5088","test_wifi_wpa3","tplink_tl-wr1043nd-v3","Thu Jul 17 12:26:17 GMT 2025","passed","Thu Jul 17 12:26:22 GMT 2025","","test_wifi","",""
"","47","test_free_memory","openwrt_one","Thu Jul 17 13:15:21 GMT 2025","passed","Thu Jul 17 13:15:21 GMT 2025","","test_base","",""
"","0","test_opkg_procd_installed","tests","Thu Jul 17 12:24:51 GMT 2025","skipped","Thu Jul 17 12:24:51 GMT 2025","","test_opkg","",""
"Test memory usage and check for memory leaks.","72","test_memory_usage","tplink_tl-wr1043nd-v3","Thu Jul 17 12:26:16 GMT 2025","passed","Thu Jul 17 12:26:16 GMT 2025","TestSystemHealth","test_system_health","",""
"
Test enabling a wifi network with WPA2 encryption.

This test configures a wifi network with WPA2 encryption and password 'openwrt4all'.
","0","test_wifi_wpa2","tests","Thu Jul 17 12:24:51 GMT 2025","skipped","Thu Jul 17 12:24:51 GMT 2025","","test_wifi","",""
"","414","test_dropbear_startup","qemu-armsr-armv8","Thu Jul 17 12:24:23 GMT 2025","passed","Thu Jul 17 12:24:24 GMT 2025","","test_base","",""
"","1354","test_apk_procd_installed","qemu-x86-64","Thu Jul 17 12:23:39 GMT 2025","passed","Thu Jul 17 12:23:40 GMT 2025","TestApk","test_apk","",""
"Test system-wide open file descriptors.","59","test_open_file_descriptors","qemu-armsr-armv8","Thu Jul 17 12:24:26 GMT 2025","passed","Thu Jul 17 12:24:26 GMT 2025","TestSystemHealth","test_system_health","",""
"","28","test_echo","qemu-malta-be","Thu Jul 17 12:24:50 GMT 2025","passed","Thu Jul 17 12:24:50 GMT 2025","","test_base","",""
"","8580","test_dropbear_startup","tplink_tl-wr1043nd-v3","Thu Jul 17 12:26:02 GMT 2025","passed","Thu Jul 17 12:26:11 GMT 2025","","test_base","",""
"","43","test_echo","hpe_msm460","Thu Jul 17 12:23:31 GMT 2025","passed","Thu Jul 17 12:23:31 GMT 2025","","test_base","",""
"
Test enabling a wifi network with WPA3 encryption.

This test configures a wifi network with WPA3 encryption and password 'openwrt4all'.
","5823","test_wifi_wpa3","tplink_tl-wdr3600-v1","Thu Jul 17 12:24:02 GMT 2025","passed","Thu Jul 17 12:24:07 GMT 2025","","test_wifi","",""
"","873","test_lan_interface_address","tplink_tl-wdr3600-v1","Thu Jul 17 12:23:59 GMT 2025","passed","Thu Jul 17 12:24:00 GMT 2025","","test_lan","",""
"","60","test_lan_interface_address","qemu-malta-be","Thu Jul 17 12:24:50 GMT 2025","passed","Thu Jul 17 12:24:50 GMT 2025","","test_lan","",""
"Check kernel ring buffer for critical errors.","90","test_kernel_ring_buffer","tplink_tl-wdr3600-v1","Thu Jul 17 12:24:01 GMT 2025","passed","Thu Jul 17 12:24:01 GMT 2025","TestSystemHealth","test_system_health","",""
"Test that sufficient entropy is available for cryptographic operations.","22","test_entropy_available","qemu-malta-be","Thu Jul 17 12:24:51 GMT 2025","passed","Thu Jul 17 12:24:51 GMT 2025","TestSystemHealth","test_system_health","",""
"","0","test_opkg_procd_installed","tests","Thu Jul 17 12:26:16 GMT 2025","skipped","Thu Jul 17 12:26:16 GMT 2025","","test_opkg","",""
"
Test wifi scanning functionality.

This test performs a wifi scan and verifies that at least one network is found.
","0","test_wifi_scan","tests","Thu Jul 17 12:26:27 GMT 2025","skipped","Thu Jul 17 12:26:27 GMT 2025","","test_wifi","",""
"Test filesystem usage on critical mount points.","322","test_filesystem_usage","openwrt_one","Thu Jul 17 13:15:23 GMT 2025","passed","Thu Jul 17 13:15:23 GMT 2025","TestSystemHealth","test_system_health","",""
"","0","test_https_download","tests","Thu Jul 17 12:26:17 GMT 2025","skipped","Thu Jul 17 12:26:17 GMT 2025","","test_wan","",""
"
Test enabling a wifi network with WPA3 encryption.

This test configures a wifi network with WPA3 encryption and password 'openwrt4all'.
","0","test_wifi_wpa3","tests","Thu Jul 17 12:24:26 GMT 2025","skipped","Thu Jul 17 12:24:26 GMT 2025","","test_wifi","",""
"
Test enabling a wifi network with WPA3 encryption.

This test configures a wifi network with WPA3 encryption and password 'openwrt4all'.
","0","test_wifi_wpa3","tests","Thu Jul 17 12:24:51 GMT 2025","skipped","Thu Jul 17 12:24:51 GMT 2025","","test_wifi","",""
"
Test wifi configuration.

This test creates one AP and one station and checks if they can connect to each other.
It sets up the wireless configuration using the `ssh_command` fixture and relies on the
""hwsim"" driver to create the virtual radios.
","0","test_wifi_hwsim_sae_mixed","tests","Thu Jul 17 12:26:27 GMT 2025","skipped","Thu Jul 17 12:26:27 GMT 2025","","test_wifi","",""
"Test memory usage and check for memory leaks.","46","test_memory_usage","openwrt_one","Thu Jul 17 13:15:23 GMT 2025","passed","Thu Jul 17 13:15:23 GMT 2025","TestSystemHealth","test_system_health","",""
"","0","test_opkg_install_ucert","tests","Thu Jul 17 12:23:57 GMT 2025","skipped","Thu Jul 17 12:23:57 GMT 2025","","test_opkg","",""
"Test number of running processes is reasonable.","80","test_process_count","genexis_pulse-ex400","Thu Jul 17 12:23:58 GMT 2025","passed","Thu Jul 17 12:23:58 GMT 2025","TestSystemHealth","test_system_health","",""
"Test system-wide open file descriptors.","56","test_open_file_descriptors","genexis_pulse-ex400","Thu Jul 17 12:23:58 GMT 2025","passed","Thu Jul 17 12:23:58 GMT 2025","TestSystemHealth","test_system_health","",""
"
Test wifi scanning functionality.

This test performs a wifi scan and verifies that at least one network is found.
","0","test_wifi_scan","tests","Thu Jul 17 12:24:26 GMT 2025","skipped","Thu Jul 17 12:24:26 GMT 2025","","test_wifi","",""
"
Test enabling a wifi network with WPA3 encryption.

This test configures a wifi network with WPA3 encryption and password 'openwrt4all'.
","4571","test_wifi_wpa3","openwrt_one","Thu Jul 17 13:15:23 GMT 2025","passed","Thu Jul 17 13:15:28 GMT 2025","","test_wifi","",""
"Test that sufficient entropy is available for cryptographic operations.","52","test_entropy_available","openwrt_one","Thu Jul 17 13:15:23 GMT 2025","passed","Thu Jul 17 13:15:23 GMT 2025","TestSystemHealth","test_system_health","",""
"","104","test_ubus_system_board","qemu-armsr-armv8","Thu Jul 17 12:24:24 GMT 2025","passed","Thu Jul 17 12:24:24 GMT 2025","","test_base","",""
"","46","test_uname","hpe_msm460","Thu Jul 17 12:23:31 GMT 2025","passed","Thu Jul 17 12:23:31 GMT 2025","","test_base","",""
"","0","test_https_download","tests","Thu Jul 17 12:24:51 GMT 2025","skipped","Thu Jul 17 12:24:51 GMT 2025","","test_wan","",""
"","618","test_shell","openwrt_one","Thu Jul 17 13:15:18 GMT 2025","passed","Thu Jul 17 13:15:18 GMT 2025","","test_base","",""
"","1143","test_apk_procd_installed","qemu-armsr-armv8","Thu Jul 17 12:23:56 GMT 2025","passed","Thu Jul 17 12:23:57 GMT 2025","TestApk","test_apk","",""
"
Test wifi scanning functionality.

This test performs a wifi scan and verifies that at least one network is found.
","0","test_wifi_scan","tests","Thu Jul 17 12:24:13 GMT 2025","skipped","Thu Jul 17 12:24:13 GMT 2025","","test_wifi","",""
"","60","test_free_memory","tplink_tl-wdr3600-v1","Thu Jul 17 12:23:59 GMT 2025","passed","Thu Jul 17 12:23:59 GMT 2025","","test_base","",""
"
Test wifi scanning functionality.

This test performs a wifi scan and verifies that at least one network is found.
","0","test_wifi_scan","tests","Thu Jul 17 12:23:42 GMT 2025","skipped","Thu Jul 17 12:23:42 GMT 2025","","test_wifi","",""
"Test number of running processes is reasonable.","64","test_process_count","openwrt_one","Thu Jul 17 13:15:23 GMT 2025","passed","Thu Jul 17 13:15:23 GMT 2025","TestSystemHealth","test_system_health","",""
"","46","test_uname","openwrt_one","Thu Jul 17 13:15:21 GMT 2025","passed","Thu Jul 17 13:15:21 GMT 2025","","test_base","",""
"Test number of running processes is reasonable.","80","test_process_count","tplink_tl-wdr3600-v1","Thu Jul 17 12:24:01 GMT 2025","passed","Thu Jul 17 12:24:01 GMT 2025","TestSystemHealth","test_system_health","",""
"","199","test_ssh_supported_algorithms","tplink_tl-wdr3600-v1","Thu Jul 17 12:24:00 GMT 2025","passed","Thu Jul 17 12:24:00 GMT 2025","","test_network_security","",""
"","67","test_firmware_version","qemu-x86-64","Thu Jul 17 12:23:54 GMT 2025","passed","Thu Jul 17 12:23:54 GMT 2025","","test_base","",""
"","0","test_opkg_install_ucert","tests","Thu Jul 17 12:24:25 GMT 2025","skipped","Thu Jul 17 12:24:25 GMT 2025","","test_opkg","",""
"","647","test_shell","tplink_tl-wdr3600-v1","Thu Jul 17 12:23:55 GMT 2025","passed","Thu Jul 17 12:23:56 GMT 2025","","test_base","",""
"
Test enabling a wifi network with WPA3 encryption.

This test configures a wifi network with WPA3 encryption and password 'openwrt4all'.
","0","test_wifi_wpa3","tests","Thu Jul 17 12:23:56 GMT 2025","skipped","Thu Jul 17 12:23:56 GMT 2025","","test_wifi","",""
"Test and record system uptime.","23","test_system_uptime","qemu-malta-be","Thu Jul 17 12:24:51 GMT 2025","passed","Thu Jul 17 12:24:51 GMT 2025","TestSystemHealth","test_system_health","",""
"","54","test_ubus_system_board","openwrt_one","Thu Jul 17 13:15:21 GMT 2025","passed","Thu Jul 17 13:15:21 GMT 2025","","test_base","",""
"Test temperature sensors if available.","57","test_temperature_sensors","genexis_pulse-ex400","Thu Jul 17 12:23:58 GMT 2025","passed","Thu Jul 17 12:23:58 GMT 2025","TestSystemHealth","test_system_health","",""
"Check kernel ring buffer for critical errors.","112","test_kernel_ring_buffer","qemu-x86-64","Thu Jul 17 12:23:56 GMT 2025","passed","Thu Jul 17 12:23:56 GMT 2025","TestSystemHealth","test_system_health","",""
"","2650","test_shell","tplink_tl-wr1043nd-v3","Thu Jul 17 12:25:55 GMT 2025","passed","Thu Jul 17 12:25:58 GMT 2025","","test_base","",""
"","25","test_shell","qemu-malta-be","Thu Jul 17 12:24:50 GMT 2025","passed","Thu Jul 17 12:24:50 GMT 2025","","test_base","",""
"Test that sufficient entropy is available for cryptographic operations.","71","test_entropy_available","tplink_tl-wr1043nd-v3","Thu Jul 17 12:26:17 GMT 2025","passed","Thu Jul 17 12:26:17 GMT 2025","TestSystemHealth","test_system_health","",""
"","0","test_https_download","tests","Thu Jul 17 12:23:58 GMT 2025","skipped","Thu Jul 17 12:23:58 GMT 2025","","test_wan","",""
"","202","test_ssh_supported_algorithms","genexis_pulse-ex400","Thu Jul 17 12:23:57 GMT 2025","passed","Thu Jul 17 12:23:57 GMT 2025","","test_network_security","",""
"","4445","test_firmware_version","tplink_tl-wr1043nd-v3","Thu Jul 17 12:25:58 GMT 2025","passed","Thu Jul 17 12:26:02 GMT 2025","","test_base","",""
"","181","test_kernel_errors","tplink_tl-wr1043nd-v3","Thu Jul 17 12:26:11 GMT 2025","passed","Thu Jul 17 12:26:12 GMT 2025","","test_base","",""
"","322","test_ssh_supported_algorithms","qemu-armsr-armv8","Thu Jul 17 12:24:24 GMT 2025","passed","Thu Jul 17 12:24:25 GMT 2025","","test_network_security","",""
"","45","test_free_memory","hpe_msm460","Thu Jul 17 12:23:31 GMT 2025","passed","Thu Jul 17 12:23:31 GMT 2025","","test_base","",""
"","43","test_free_memory","qemu-x86-64","Thu Jul 17 12:23:55 GMT 2025","passed","Thu Jul 17 12:23:55 GMT 2025","","test_base","",""
"Test CPU load is within acceptable limits.","87","test_cpu_load","tplink_tl-wdr3600-v1","Thu Jul 17 12:24:00 GMT 2025","passed","Thu Jul 17 12:24:00 GMT 2025","TestSystemHealth","test_system_health","",""
"Check kernel ring buffer for critical errors.","98","test_kernel_ring_buffer","tplink_tl-wr1043nd-v3","Thu Jul 17 12:26:16 GMT 2025","passed","Thu Jul 17 12:26:16 GMT 2025","TestSystemHealth","test_system_health","",""
"","39","test_uname","qemu-x86-64","Thu Jul 17 12:23:55 GMT 2025","passed","Thu Jul 17 12:23:55 GMT 2025","","test_base","",""
"","316","test_apk_audit","tplink_tl-wdr3600-v1","Thu Jul 17 12:23:55 GMT 2025","passed","Thu Jul 17 12:23:55 GMT 2025","TestApk","test_apk","",""
"Test memory usage and check for memory leaks.","46","test_memory_usage","hpe_msm460","Thu Jul 17 12:23:32 GMT 2025","passed","Thu Jul 17 12:23:33 GMT 2025","TestSystemHealth","test_system_health","",""
"","271","test_ssh_supported_algorithms","qemu-x86-64","Thu Jul 17 12:23:55 GMT 2025","passed","Thu Jul 17 12:23:55 GMT 2025","","test_network_security","",""
"","0","test_opkg_install_ucert","tests","Thu Jul 17 12:26:16 GMT 2025","skipped","Thu Jul 17 12:26:16 GMT 2025","","test_opkg","",""
"","0","test_apk_add_ucert","tests","Thu Jul 17 12:23:55 GMT 2025","skipped","Thu Jul 17 12:23:55 GMT 2025","TestApk","test_apk","",""
"","59","test_echo","tplink_tl-wdr3600-v1","Thu Jul 17 12:23:59 GMT 2025","passed","Thu Jul 17 12:23:59 GMT 2025","","test_base","",""
"","0","test_sysupgrade_backup_u","tests","Thu Jul 17 12:23:55 GMT 2025","skipped","Thu Jul 17 12:23:55 GMT 2025","","test_base","",""
"","941","test_firmware_version","openwrt_one","Thu Jul 17 13:15:18 GMT 2025","passed","Thu Jul 17 13:15:19 GMT 2025","","test_base","",""
"","58","test_ssh","tplink_tl-wdr3600-v1","Thu Jul 17 12:23:59 GMT 2025","passed","Thu Jul 17 12:23:59 GMT 2025","","test_base","",""
"","178","test_apk_audit","genexis_pulse-ex400","Thu Jul 17 12:23:52 GMT 2025","passed","Thu Jul 17 12:23:52 GMT 2025","TestApk","test_apk","",""
"","118","test_apk_procd_installed","hpe_msm460","Thu Jul 17 12:23:27 GMT 2025","passed","Thu Jul 17 12:23:27 GMT 2025","TestApk","test_apk","",""
"","123","test_apk_audit","hpe_msm460","Thu Jul 17 12:23:27 GMT 2025","passed","Thu Jul 17 12:23:27 GMT 2025","TestApk","test_apk","",""
"
Test wifi scanning functionality.

This test performs a wifi scan and verifies that at least one network is found.
","0","test_wifi_scan","tests","Thu Jul 17 12:24:08 GMT 2025","skipped","Thu Jul 17 12:24:08 GMT 2025","","test_wifi","",""
"Test memory usage and check for memory leaks.","41","test_memory_usage","qemu-x86-64","Thu Jul 17 12:23:55 GMT 2025","passed","Thu Jul 17 12:23:55 GMT 2025","TestSystemHealth","test_system_health","",""
"","57","test_uname","tplink_tl-wdr3600-v1","Thu Jul 17 12:23:59 GMT 2025","passed","Thu Jul 17 12:23:59 GMT 2025","","test_base","",""
"","854","test_lan_interface_address","genexis_pulse-ex400","Thu Jul 17 12:23:56 GMT 2025","passed","Thu Jul 17 12:23:57 GMT 2025","","test_lan","",""
"","0","test_opkg_procd_installed","tests","Thu Jul 17 12:23:57 GMT 2025","skipped","Thu Jul 17 12:23:57 GMT 2025","","test_opkg","",""
"
Test enabling a wifi network with WPA3 encryption.

This test configures a wifi network with WPA3 encryption and password 'openwrt4all'.
","4534","test_wifi_wpa3","hpe_msm460","Thu Jul 17 12:23:33 GMT 2025","passed","Thu Jul 17 12:23:38 GMT 2025","","test_wifi","",""
"","13796","test_apk_add_ucert","qemu-x86-64","Thu Jul 17 12:23:40 GMT 2025","passed","Thu Jul 17 12:23:54 GMT 2025","TestApk","test_apk","",""
"","65","test_ssh","tplink_tl-wr1043nd-v3","Thu Jul 17 12:26:11 GMT 2025","passed","Thu Jul 17 12:26:11 GMT 2025","","test_base","",""
"","0","test_sysupgrade_backup_u","tests","Thu Jul 17 12:23:31 GMT 2025","skipped","Thu Jul 17 12:23:31 GMT 2025","","test_base","",""
"","863","test_lan_interface_address","openwrt_one","Thu Jul 17 13:15:21 GMT 2025","passed","Thu Jul 17 13:15:22 GMT 2025","","test_lan","",""
"Test system-wide open file descriptors.","22","test_open_file_descriptors","qemu-malta-be","Thu Jul 17 12:24:51 GMT 2025","passed","Thu Jul 17 12:24:51 GMT 2025","TestSystemHealth","test_system_health","",""
"Test CPU load is within acceptable limits.","72","test_cpu_load","qemu-armsr-armv8","Thu Jul 17 12:24:25 GMT 2025","passed","Thu Jul 17 12:24:25 GMT 2025","TestSystemHealth","test_system_health","",""
"","983","test_firmware_version","tplink_tl-wdr3600-v1","Thu Jul 17 12:23:56 GMT 2025","passed","Thu Jul 17 12:23:57 GMT 2025","","test_base","",""
"Test temperature sensors if available.","72","test_temperature_sensors","tplink_tl-wr1043nd-v3","Thu Jul 17 12:26:16 GMT 2025","passed","Thu Jul 17 12:26:16 GMT 2025","TestSystemHealth","test_system_health","",""
"
Test wifi scanning functionality.

This test performs a wifi scan and verifies that at least one network is found.
","0","test_wifi_scan","tests","Thu Jul 17 12:24:51 GMT 2025","skipped","Thu Jul 17 12:24:51 GMT 2025","","test_wifi","",""
"Check for zombie processes.","97","test_zombie_processes","tplink_tl-wdr3600-v1","Thu Jul 17 12:24:01 GMT 2025","passed","Thu Jul 17 12:24:01 GMT 2025","TestSystemHealth","test_system_health","",""
"","13237","test_apk_add_ucert","qemu-malta-be","Thu Jul 17 12:24:36 GMT 2025","passed","Thu Jul 17 12:24:49 GMT 2025","TestApk","test_apk","",""
"Test system-wide open file descriptors.","40","test_open_file_descriptors","qemu-x86-64","Thu Jul 17 12:23:56 GMT 2025","passed","Thu Jul 17 12:23:56 GMT 2025","TestSystemHealth","test_system_health","",""
"","171","test_apk_procd_installed","genexis_pulse-ex400","Thu Jul 17 12:23:52 GMT 2025","passed","Thu Jul 17 12:23:52 GMT 2025","TestApk","test_apk","",""
"Test number of running processes is reasonable.","78","test_process_count","qemu-x86-64","Thu Jul 17 12:23:56 GMT 2025","passed","Thu Jul 17 12:23:56 GMT 2025","TestSystemHealth","test_system_health","",""
"
Test enabling a wifi network with WPA2 encryption.

This test configures a wifi network with WPA2 encryption and password 'openwrt4all'.
","0","test_wifi_wpa2","tests","Thu Jul 17 12:23:56 GMT 2025","skipped","Thu Jul 17 12:23:56 GMT 2025","","test_wifi","",""
