"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","test_sysupgrade_backup_u","tests","Mon Jun 30 07:14:02 GMT 2025","skipped","Mon Jun 30 07:14:02 GMT 2025","","test_base","",""
"
Test wifi configuration.

This test creates one AP and one station and checks if they can connect to each other.
It sets up the wireless configuration using the `ssh_command` fixture and relies on the
""hwsim"" driver to create the virtual radios.
","0","test_wifi_hwsim_sae_mixed","tests","Mon Jun 30 07:13:47 GMT 2025","skipped","Mon Jun 30 07:13:47 GMT 2025","","test_wifi","",""
"","181","test_kernel_errors","genexis_pulse-ex400","Mon Jun 30 07:15:20 GMT 2025","passed","Mon Jun 30 07:15:21 GMT 2025","","test_base","",""
"","53","test_free_memory","openwrt_one","Mon Jun 30 07:13:46 GMT 2025","passed","Mon Jun 30 07:13:46 GMT 2025","","test_base","",""
"","0","test_opkg_procd_installed","tests","Mon Jun 30 07:13:47 GMT 2025","skipped","Mon Jun 30 07:13:47 GMT 2025","","test_opkg","",""
"","0","test_https_download","tests","Mon Jun 30 07:13:47 GMT 2025","skipped","Mon Jun 30 07:13:47 GMT 2025","","test_wan","",""
"","40","test_echo","hpe_msm460","Mon Jun 30 07:15:47 GMT 2025","passed","Mon Jun 30 07:15:48 GMT 2025","","test_base","",""
"","1394","test_dropbear_startup","qemu-malta-be","Mon Jun 30 07:13:46 GMT 2025","passed","Mon Jun 30 07:13:48 GMT 2025","","test_base","",""
"","0","test_sysupgrade_backup","tests","Mon Jun 30 07:14:43 GMT 2025","skipped","Mon Jun 30 07:14:43 GMT 2025","","test_base","",""
"","0","test_opkg_procd_installed","tests","Mon Jun 30 07:14:03 GMT 2025","skipped","Mon Jun 30 07:14:03 GMT 2025","","test_opkg","",""
"","0","test_https_download","tests","Mon Jun 30 07:13:51 GMT 2025","skipped","Mon Jun 30 07:13:51 GMT 2025","","test_wan","",""
"","0","test_sysupgrade_backup","tests","Mon Jun 30 07:13:51 GMT 2025","skipped","Mon Jun 30 07:13:51 GMT 2025","","test_base","",""
"","0","test_sysupgrade_backup","tests","Mon Jun 30 07:15:48 GMT 2025","skipped","Mon Jun 30 07:15:48 GMT 2025","","test_base","",""
"","0","test_https_download","tests","Mon Jun 30 07:14:03 GMT 2025","skipped","Mon Jun 30 07:14:03 GMT 2025","","test_wan","",""
"","0","test_apk_procd_installed","tests","Mon Jun 30 07:12:50 GMT 2025","skipped","Mon Jun 30 07:12:50 GMT 2025","","test_apk","",""
"","0","test_opkg_install_ucert","tests","Mon Jun 30 07:14:44 GMT 2025","skipped","Mon Jun 30 07:14:44 GMT 2025","","test_opkg","",""
"","571","test_shell","openwrt_one","Mon Jun 30 07:13:41 GMT 2025","passed","Mon Jun 30 07:13:42 GMT 2025","","test_base","",""
"","0","test_apk_add_ucert","tests","Mon Jun 30 07:14:55 GMT 2025","skipped","Mon Jun 30 07:14:55 GMT 2025","","test_apk","",""
"","49","test_ubus_system_board","openwrt_one","Mon Jun 30 07:13:46 GMT 2025","passed","Mon Jun 30 07:13:46 GMT 2025","","test_base","",""
"","48","test_uname","qemu-malta-be","Mon Jun 30 07:13:50 GMT 2025","passed","Mon Jun 30 07:13:50 GMT 2025","","test_base","",""
"","0","test_sysupgrade_backup_u","tests","Mon Jun 30 07:15:48 GMT 2025","skipped","Mon Jun 30 07:15:48 GMT 2025","","test_base","",""
"","845","test_lan_interface_address","hpe_msm460","Mon Jun 30 07:15:48 GMT 2025","passed","Mon Jun 30 07:15:49 GMT 2025","","test_lan","",""
"","92","test_lan_interface_address","qemu-malta-be","Mon Jun 30 07:13:51 GMT 2025","passed","Mon Jun 30 07:13:51 GMT 2025","","test_lan","",""
