"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test and record system uptime.","44","test_system_uptime","qemu-malta-be","Mon Jul 21 15:50:39 GMT 2025","passed","Mon Jul 21 15:50:39 GMT 2025","TestSystemHealth","test_system_health","",""
"Test filesystem usage on critical mount points.","311","test_filesystem_usage","openwrt_one","Mon Jul 21 15:50:33 GMT 2025","passed","Mon Jul 21 15:50:33 GMT 2025","TestSystemHealth","test_system_health","",""
"Test system-wide open file descriptors.","56","test_open_file_descriptors","qemu-malta-be","Mon Jul 21 15:50:40 GMT 2025","passed","Mon Jul 21 15:50:40 GMT 2025","TestSystemHealth","test_system_health","",""
"","1996","test_dropbear_startup","bananapi_bpi-r4","Mon Jul 21 15:51:55 GMT 2025","passed","Mon Jul 21 15:51:57 GMT 2025","","test_base","",""
"Test and record system uptime.","45","test_system_uptime","hpe_msm460","Mon Jul 21 15:50:25 GMT 2025","passed","Mon Jul 21 15:50:25 GMT 2025","TestSystemHealth","test_system_health","",""
"","15","test_ssh","bananapi_bpi-r64","Mon Jul 21 15:50:15 GMT 2025","passed","Mon Jul 21 15:50:15 GMT 2025","","test_base","",""
"","1920","test_dropbear_startup","openwrt_one","Mon Jul 21 15:50:29 GMT 2025","passed","Mon Jul 21 15:50:31 GMT 2025","","test_base","",""
"Test temperature sensors if available.","85","test_temperature_sensors","tplink_tl-wdr4300-v1","Mon Jul 21 15:51:20 GMT 2025","passed","Mon Jul 21 15:51:20 GMT 2025","TestSystemHealth","test_system_health","",""
"","0","test_https_download","tests","Mon Jul 21 15:51:48 GMT 2025","skipped","Mon Jul 21 15:51:48 GMT 2025","","test_wan","",""
"","0","test_sysupgrade_backup","tests","Mon Jul 21 15:51:47 GMT 2025","skipped","Mon Jul 21 15:51:47 GMT 2025","","test_base","",""
"","577","test_shell","bananapi_bpi-r64","Mon Jul 21 15:50:11 GMT 2025","passed","Mon Jul 21 15:50:12 GMT 2025","","test_base","",""
"Check for zombie processes.","117","test_zombie_processes","tplink_tl-wdr3600-v1","Mon Jul 21 15:52:01 GMT 2025","passed","Mon Jul 21 15:52:02 GMT 2025","TestSystemHealth","test_system_health","",""
"","1209","test_lan_interface_address","tplink_tl-wdr3600-v1","Mon Jul 21 15:51:59 GMT 2025","passed","Mon Jul 21 15:52:00 GMT 2025","","test_lan","",""
"","366","test_apk_procd_installed","qemu-malta-be","Mon Jul 21 15:50:26 GMT 2025","passed","Mon Jul 21 15:50:27 GMT 2025","TestApk","test_apk","",""
"","35","test_shell","qemu-malta-be","Mon Jul 21 15:50:38 GMT 2025","passed","Mon Jul 21 15:50:38 GMT 2025","","test_base","",""
"","176","test_ssh_supported_algorithms","bananapi_bpi-r64","Mon Jul 21 15:50:16 GMT 2025","passed","Mon Jul 21 15:50:16 GMT 2025","","test_network_security","",""
"","211","test_ssh_supported_algorithms","openwrt_one","Mon Jul 21 15:50:33 GMT 2025","passed","Mon Jul 21 15:50:33 GMT 2025","","test_network_security","",""
"Test that sufficient entropy is available for cryptographic operations.","11","test_entropy_available","bananapi_bpi-r64","Mon Jul 21 15:50:16 GMT 2025","passed","Mon Jul 21 15:50:16 GMT 2025","TestSystemHealth","test_system_health","",""
"Test that sufficient entropy is available for cryptographic operations.","68","test_entropy_available","bananapi_bpi-r4","Mon Jul 21 15:52:00 GMT 2025","passed","Mon Jul 21 15:52:00 GMT 2025","TestSystemHealth","test_system_health","",""
"
Test enabling a wifi network with WPA3 encryption.

This test configures a wifi network with WPA3 encryption and password 'openwrt4all'.
","9218","test_wifi_wpa3","bananapi_bpi-r64","Mon Jul 21 15:50:16 GMT 2025","passed","Mon Jul 21 15:50:25 GMT 2025","","test_wifi","",""
"
Test wifi scanning functionality.

This test performs a wifi scan and verifies that at least one network is found.
","0","test_wifi_scan","tests","Mon Jul 21 15:52:00 GMT 2025","skipped","Mon Jul 21 15:52:00 GMT 2025","","test_wifi","",""
"Test temperature sensors if available.","56","test_temperature_sensors","tplink_tl-wdr3600-v1","Mon Jul 21 15:52:01 GMT 2025","passed","Mon Jul 21 15:52:01 GMT 2025","TestSystemHealth","test_system_health","",""
"","861","test_lan_interface_address","openwrt_one","Mon Jul 21 15:50:32 GMT 2025","passed","Mon Jul 21 15:50:33 GMT 2025","","test_lan","",""
"Test filesystem usage on critical mount points.","520","test_filesystem_usage","tplink_tl-wdr4300-v1","Mon Jul 21 15:51:19 GMT 2025","passed","Mon Jul 21 15:51:20 GMT 2025","TestSystemHealth","test_system_health","",""
"","59","test_ssh","genexis_pulse-ex400","Mon Jul 21 15:52:42 GMT 2025","passed","Mon Jul 21 15:52:42 GMT 2025","","test_base","",""
"Test memory usage and check for memory leaks.","57","test_memory_usage","openwrt_one","Mon Jul 21 15:50:33 GMT 2025","passed","Mon Jul 21 15:50:33 GMT 2025","TestSystemHealth","test_system_health","",""
"","47","test_shell","qemu-x86-64","Mon Jul 21 15:51:46 GMT 2025","passed","Mon Jul 21 15:51:46 GMT 2025","","test_base","",""
"
Test enabling a wifi network with WPA3 encryption.

This test configures a wifi network with WPA3 encryption and password 'openwrt4all'.
","4531","test_wifi_wpa3","hpe_msm460","Mon Jul 21 15:50:26 GMT 2025","passed","Mon Jul 21 15:50:30 GMT 2025","","test_wifi","",""
"
Test wifi configuration.

This test creates one AP and one station and checks if they can connect to each other.
It sets up the wireless configuration using the `ssh_command` fixture and relies on the
""hwsim"" driver to create the virtual radios.
","0","test_wifi_hwsim_sae_mixed","tests","Mon Jul 21 15:51:31 GMT 2025","skipped","Mon Jul 21 15:51:31 GMT 2025","","test_wifi","",""
"","821","test_lan_interface_address","bananapi_bpi-r64","Mon Jul 21 15:50:15 GMT 2025","passed","Mon Jul 21 15:50:16 GMT 2025","","test_lan","",""
"","86","test_free_memory","openwrt_one","Mon Jul 21 15:50:32 GMT 2025","passed","Mon Jul 21 15:50:32 GMT 2025","","test_base","",""
"","576","test_shell","openwrt_one","Mon Jul 21 15:50:28 GMT 2025","passed","Mon Jul 21 15:50:28 GMT 2025","","test_base","",""
"","28","test_echo","qemu-malta-be","Mon Jul 21 15:50:38 GMT 2025","passed","Mon Jul 21 15:50:38 GMT 2025","","test_base","",""
"","24","test_ssh","qemu-x86-64","Mon Jul 21 15:51:46 GMT 2025","passed","Mon Jul 21 15:51:46 GMT 2025","","test_base","",""
"","0","test_sysupgrade_backup_u","tests","Mon Jul 21 15:51:57 GMT 2025","skipped","Mon Jul 21 15:51:57 GMT 2025","","test_base","",""
"Test temperature sensors if available.","63","test_temperature_sensors","genexis_pulse-ex400","Mon Jul 21 15:52:45 GMT 2025","passed","Mon Jul 21 15:52:45 GMT 2025","TestSystemHealth","test_system_health","",""
"","299","test_kernel_errors","hpe_msm460","Mon Jul 21 15:50:24 GMT 2025","passed","Mon Jul 21 15:50:24 GMT 2025","","test_base","",""
"","0","test_sysupgrade_backup","tests","Mon Jul 21 15:52:42 GMT 2025","skipped","Mon Jul 21 15:52:42 GMT 2025","","test_base","",""
"Test system-wide open file descriptors.","36","test_open_file_descriptors","qemu-x86-64","Mon Jul 21 15:51:48 GMT 2025","passed","Mon Jul 21 15:51:48 GMT 2025","TestSystemHealth","test_system_health","",""
"","99","test_apk_audit","openwrt_one","Mon Jul 21 15:50:28 GMT 2025","passed","Mon Jul 21 15:50:28 GMT 2025","TestApk","test_apk","",""
"","0","test_opkg_procd_installed","tests","Mon Jul 21 15:52:44 GMT 2025","skipped","Mon Jul 21 15:52:44 GMT 2025","","test_opkg","",""
"","46","test_free_memory","hpe_msm460","Mon Jul 21 15:50:24 GMT 2025","passed","Mon Jul 21 15:50:24 GMT 2025","","test_base","",""
"Test system-wide open file descriptors.","63","test_open_file_descriptors","genexis_pulse-ex400","Mon Jul 21 15:52:45 GMT 2025","passed","Mon Jul 21 15:52:45 GMT 2025","TestSystemHealth","test_system_health","",""
"
Test wifi configuration.

This test creates one AP and one station and checks if they can connect to each other.
It sets up the wireless configuration using the `ssh_command` fixture and relies on the
""hwsim"" driver to create the virtual radios.
","0","test_wifi_hwsim_sae_mixed","tests","Mon Jul 21 15:50:40 GMT 2025","skipped","Mon Jul 21 15:50:40 GMT 2025","","test_wifi","",""
"","0","test_opkg_procd_installed","tests","Mon Jul 21 15:50:33 GMT 2025","skipped","Mon Jul 21 15:50:33 GMT 2025","","test_opkg","",""
"","12","test_uname","bananapi_bpi-r64","Mon Jul 21 15:50:15 GMT 2025","passed","Mon Jul 21 15:50:15 GMT 2025","","test_base","",""
"","0","test_https_download","tests","Mon Jul 21 15:51:20 GMT 2025","skipped","Mon Jul 21 15:51:20 GMT 2025","","test_wan","",""
"Check for zombie processes.","84","test_zombie_processes","genexis_pulse-ex400","Mon Jul 21 15:52:45 GMT 2025","passed","Mon Jul 21 15:52:45 GMT 2025","TestSystemHealth","test_system_health","",""
"","0","test_sysupgrade_backup","tests","Mon Jul 21 15:51:15 GMT 2025","skipped","Mon Jul 21 15:51:15 GMT 2025","","test_base","",""
"","90","test_echo","tplink_tl-wdr3600-v1","Mon Jul 21 15:51:58 GMT 2025","passed","Mon Jul 21 15:51:58 GMT 2025","","test_base","",""
"","41","test_apk_audit","bananapi_bpi-r64","Mon Jul 21 15:50:11 GMT 2025","passed","Mon Jul 21 15:50:11 GMT 2025","TestApk","test_apk","",""
"","23","test_echo","qemu-x86-64","Mon Jul 21 15:51:46 GMT 2025","passed","Mon Jul 21 15:51:46 GMT 2025","","test_base","",""
"","8658","test_dropbear_startup","tplink_tl-wdr4300-v1","Mon Jul 21 15:51:06 GMT 2025","passed","Mon Jul 21 15:51:14 GMT 2025","","test_base","",""
"Test filesystem usage on critical mount points.","236","test_filesystem_usage","qemu-x86-64","Mon Jul 21 15:51:47 GMT 2025","passed","Mon Jul 21 15:51:47 GMT 2025","TestSystemHealth","test_system_health","",""
