"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","57","test_shell","qemu-malta-be","Wed Jul 09 00:28:55 GMT 2025","passed","Wed Jul 09 00:28:55 GMT 2025","","test_base","",""
"","0","test_apk_add_ucert","tests","Wed Jul 09 00:30:21 GMT 2025","skipped","Wed Jul 09 00:30:21 GMT 2025","","test_apk","",""
"","0","test_apk_add_ucert","tests","Wed Jul 09 00:28:31 GMT 2025","skipped","Wed Jul 09 00:28:31 GMT 2025","","test_apk","",""
"","0","test_apk_procd_installed","tests","Wed Jul 09 00:30:50 GMT 2025","skipped","Wed Jul 09 00:30:50 GMT 2025","","test_apk","",""
"","0","test_https_download","tests","Wed Jul 09 00:29:57 GMT 2025","skipped","Wed Jul 09 00:29:57 GMT 2025","","test_wan","",""
"","0","test_opkg_procd_installed","tests","Wed Jul 09 00:32:15 GMT 2025","skipped","Wed Jul 09 00:32:15 GMT 2025","","test_opkg","",""
"","0","test_apk_procd_installed","tests","Wed Jul 09 00:28:31 GMT 2025","skipped","Wed Jul 09 00:28:31 GMT 2025","","test_apk","",""
"","217","test_ubus_system_board","qemu-x86-64","Wed Jul 09 00:29:16 GMT 2025","passed","Wed Jul 09 00:29:16 GMT 2025","","test_base","",""
"","110","test_ssh","tplink_tl-wdr4300-v1","Wed Jul 09 00:29:51 GMT 2025","passed","Wed Jul 09 00:29:52 GMT 2025","","test_base","",""
"","0","test_sysupgrade_backup","tests","Wed Jul 09 00:29:00 GMT 2025","skipped","Wed Jul 09 00:29:00 GMT 2025","","test_base","",""
"","238","test_lan_interface_address","qemu-x86-64","Wed Jul 09 00:29:17 GMT 2025","passed","Wed Jul 09 00:29:17 GMT 2025","","test_lan","",""
"","0","test_sysupgrade_backup_u","tests","Wed Jul 09 00:29:35 GMT 2025","skipped","Wed Jul 09 00:29:35 GMT 2025","","test_base","",""
"","115","test_ubus_system_board","tplink_tl-wdr4300-v1","Wed Jul 09 00:29:52 GMT 2025","passed","Wed Jul 09 00:29:52 GMT 2025","","test_base","",""
"","664","test_dropbear_startup","qemu-x86-64","Wed Jul 09 00:29:09 GMT 2025","passed","Wed Jul 09 00:29:10 GMT 2025","","test_base","",""
"","0","test_opkg_install_ucert","tests","Wed Jul 09 00:31:33 GMT 2025","skipped","Wed Jul 09 00:31:33 GMT 2025","","test_opkg","",""
"","87","test_free_memory","tplink_tl-wdr3600-v1","Wed Jul 09 00:32:14 GMT 2025","passed","Wed Jul 09 00:32:14 GMT 2025","","test_base","",""
"","194","test_echo","qemu-x86-64","Wed Jul 09 00:29:15 GMT 2025","passed","Wed Jul 09 00:29:15 GMT 2025","","test_base","",""
"","0","test_opkg_procd_installed","tests","Wed Jul 09 00:29:57 GMT 2025","skipped","Wed Jul 09 00:29:57 GMT 2025","","test_opkg","",""
"","100","test_ubus_system_board","tplink_tl-wr1043nd-v3","Wed Jul 09 00:29:35 GMT 2025","passed","Wed Jul 09 00:29:35 GMT 2025","","test_base","",""
"","176","test_free_memory","qemu-x86-64","Wed Jul 09 00:29:16 GMT 2025","passed","Wed Jul 09 00:29:16 GMT 2025","","test_base","",""
"","71","test_echo","genexis_pulse-ex400","Wed Jul 09 00:31:31 GMT 2025","passed","Wed Jul 09 00:31:31 GMT 2025","","test_base","",""
"","331","test_kernel_errors","tplink_tl-wdr3600-v1","Wed Jul 09 00:32:14 GMT 2025","passed","Wed Jul 09 00:32:14 GMT 2025","","test_base","",""
"","0","test_shell","","Wed Jul 09 00:29:39 GMT 2025","skipped","Wed Jul 09 00:29:39 GMT 2025","","","",""
"","163","test_ssh","qemu-x86-64","Wed Jul 09 00:29:15 GMT 2025","passed","Wed Jul 09 00:29:15 GMT 2025","","test_base","",""
"","57","test_free_memory","qemu-malta-be","Wed Jul 09 00:29:00 GMT 2025","passed","Wed Jul 09 00:29:00 GMT 2025","","test_base","",""
"","0","test_sysupgrade_backup_u","tests","Wed Jul 09 00:29:00 GMT 2025","skipped","Wed Jul 09 00:29:00 GMT 2025","","test_base","",""
