"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","test_shell","","Thu Jul 03 14:47:40 GMT 2025","skipped","Thu Jul 03 14:47:40 GMT 2025","","","",""
"","61","test_ssh","qemu-malta-be","Thu Jul 03 14:46:40 GMT 2025","passed","Thu Jul 03 14:46:41 GMT 2025","","test_base","",""
"","78","test_free_memory","tplink_tl-wdr3600-v1","Thu Jul 03 14:53:01 GMT 2025","passed","Thu Jul 03 14:53:01 GMT 2025","","test_base","",""
"
Test wifi configuration.

This test creates one AP and one station and checks if they can connect to each other.
It sets up the wireless configuration using the `ssh_command` fixture and relies on the
""hwsim"" driver to create the virtual radios.
","0","test_wifi_hwsim_sae_mixed","tests","Thu Jul 03 14:48:32 GMT 2025","skipped","Thu Jul 03 14:48:32 GMT 2025","","test_wifi","",""
"","85","test_echo","qemu-x86-64","Thu Jul 03 14:46:46 GMT 2025","passed","Thu Jul 03 14:46:46 GMT 2025","","test_base","",""
"","247","test_kernel_errors","tplink_tl-wdr3600-v1","Thu Jul 03 14:53:01 GMT 2025","passed","Thu Jul 03 14:53:02 GMT 2025","","test_base","",""
"","56","test_ssh","hpe_msm460","Thu Jul 03 14:49:45 GMT 2025","passed","Thu Jul 03 14:49:45 GMT 2025","","test_base","",""
"","80","test_ssh","tplink_tl-wdr3600-v1","Thu Jul 03 14:53:01 GMT 2025","passed","Thu Jul 03 14:53:01 GMT 2025","","test_base","",""
"","3879","test_lan_interface_address","tplink_tl-wr1043nd-v3","Thu Jul 03 14:48:28 GMT 2025","passed","Thu Jul 03 14:48:32 GMT 2025","","test_lan","",""
"","0","test_sysupgrade_backup_u","tests","Thu Jul 03 14:48:28 GMT 2025","skipped","Thu Jul 03 14:48:28 GMT 2025","","test_base","",""
"","0","test_apk_procd_installed","tests","Thu Jul 03 14:45:30 GMT 2025","skipped","Thu Jul 03 14:45:30 GMT 2025","","test_apk","",""
"","75","test_echo","tplink_tl-wdr3600-v1","Thu Jul 03 14:53:01 GMT 2025","passed","Thu Jul 03 14:53:01 GMT 2025","","test_base","",""
"
Test wifi configuration.

This test creates one AP and one station and checks if they can connect to each other.
It sets up the wireless configuration using the `ssh_command` fixture and relies on the
""hwsim"" driver to create the virtual radios.
","0","test_wifi_hwsim_sae_mixed","tests","Thu Jul 03 14:48:30 GMT 2025","skipped","Thu Jul 03 14:48:30 GMT 2025","","test_wifi","",""
"","52","test_firmware_version","qemu-malta-be","Thu Jul 03 14:46:36 GMT 2025","passed","Thu Jul 03 14:46:36 GMT 2025","","test_base","",""
"","0","test_https_download","tests","Thu Jul 03 14:46:47 GMT 2025","skipped","Thu Jul 03 14:46:47 GMT 2025","","test_wan","",""
"","931","test_firmware_version","hpe_msm460","Thu Jul 03 14:49:35 GMT 2025","passed","Thu Jul 03 14:49:36 GMT 2025","","test_base","",""
"","89","test_ubus_system_board","tplink_tl-wr1043nd-v3","Thu Jul 03 14:48:27 GMT 2025","passed","Thu Jul 03 14:48:28 GMT 2025","","test_base","",""
"","0","test_sysupgrade_backup_u","tests","Thu Jul 03 14:53:01 GMT 2025","skipped","Thu Jul 03 14:53:01 GMT 2025","","test_base","",""
"","0","test_opkg_install_ucert","tests","Thu Jul 03 14:48:32 GMT 2025","skipped","Thu Jul 03 14:48:32 GMT 2025","","test_opkg","",""
"","241","test_kernel_errors","tplink_tl-wr1043nd-v3","Thu Jul 03 14:48:28 GMT 2025","passed","Thu Jul 03 14:48:28 GMT 2025","","test_base","",""
"","0","test_apk_procd_installed","tests","Thu Jul 03 14:47:40 GMT 2025","skipped","Thu Jul 03 14:47:40 GMT 2025","","test_apk","",""
"","0","test_opkg_install_ucert","tests","Thu Jul 03 14:46:41 GMT 2025","skipped","Thu Jul 03 14:46:41 GMT 2025","","test_opkg","",""
"
Test wifi configuration.

This test creates one AP and one station and checks if they can connect to each other.
It sets up the wireless configuration using the `ssh_command` fixture and relies on the
""hwsim"" driver to create the virtual radios.
","0","test_wifi_hwsim_sae_mixed","tests","Thu Jul 03 14:46:41 GMT 2025","skipped","Thu Jul 03 14:46:41 GMT 2025","","test_wifi","",""
"","72","test_uname","qemu-malta-be","Thu Jul 03 14:46:41 GMT 2025","passed","Thu Jul 03 14:46:41 GMT 2025","","test_base","",""
"","732","test_kernel_errors","qemu-x86-64","Thu Jul 03 14:46:46 GMT 2025","passed","Thu Jul 03 14:46:47 GMT 2025","","test_base","",""
"","0","test_sysupgrade_backup","tests","Thu Jul 03 14:49:45 GMT 2025","skipped","Thu Jul 03 14:49:45 GMT 2025","","test_base","",""
