"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"
Test wifi configuration.

This test creates one AP and one station and checks if they can connect to each other.
It sets up the wireless configuration using the `ssh_command` fixture and relies on the
""hwsim"" driver to create the virtual radios.
","1","test_wifi_hwsim_sae_mixed","tests","Tue Jul 08 00:30:27 GMT 2025","skipped","Tue Jul 08 00:30:27 GMT 2025","","test_wifi","",""
"","0","test_apk_add_ucert","tests","Tue Jul 08 00:29:05 GMT 2025","skipped","Tue Jul 08 00:29:05 GMT 2025","","test_apk","",""
"","845","test_lan_interface_address","hpe_msm460","Tue Jul 08 00:28:09 GMT 2025","passed","Tue Jul 08 00:28:09 GMT 2025","","test_lan","",""
"","0","test_https_download","tests","Tue Jul 08 00:28:34 GMT 2025","skipped","Tue Jul 08 00:28:34 GMT 2025","","test_wan","",""
"","112","test_ubus_system_board","qemu-malta-be","Tue Jul 08 00:28:20 GMT 2025","passed","Tue Jul 08 00:28:20 GMT 2025","","test_base","",""
"","339","test_firmware_version","qemu-x86-64","Tue Jul 08 00:28:26 GMT 2025","passed","Tue Jul 08 00:28:26 GMT 2025","","test_base","",""
"
Test wifi configuration.

This test creates one AP and one station and checks if they can connect to each other.
It sets up the wireless configuration using the `ssh_command` fixture and relies on the
""hwsim"" driver to create the virtual radios.
","0","test_wifi_hwsim_sae_mixed","tests","Tue Jul 08 00:28:43 GMT 2025","skipped","Tue Jul 08 00:28:43 GMT 2025","","test_wifi","",""
"
Test wifi configuration.

This test creates one AP and one station and checks if they can connect to each other.
It sets up the wireless configuration using the `ssh_command` fixture and relies on the
""hwsim"" driver to create the virtual radios.
","0","test_wifi_hwsim_sae_mixed","tests","Tue Jul 08 00:28:35 GMT 2025","skipped","Tue Jul 08 00:28:35 GMT 2025","","test_wifi","",""
"","0","test_sysupgrade_backup","tests","Tue Jul 08 00:28:41 GMT 2025","skipped","Tue Jul 08 00:28:41 GMT 2025","","test_base","",""
"","445","test_kernel_errors","hpe_msm460","Tue Jul 08 00:28:08 GMT 2025","passed","Tue Jul 08 00:28:09 GMT 2025","","test_base","",""
"","105","test_free_memory","tplink_tl-wr1043nd-v3","Tue Jul 08 00:30:22 GMT 2025","passed","Tue Jul 08 00:30:22 GMT 2025","","test_base","",""
"","207","test_uname","qemu-x86-64","Tue Jul 08 00:28:32 GMT 2025","passed","Tue Jul 08 00:28:32 GMT 2025","","test_base","",""
"","0","test_sysupgrade_backup_u","tests","Tue Jul 08 00:28:34 GMT 2025","skipped","Tue Jul 08 00:28:34 GMT 2025","","test_base","",""
"","84","test_ssh","tplink_tl-wdr3600-v1","Tue Jul 08 00:28:33 GMT 2025","passed","Tue Jul 08 00:28:34 GMT 2025","","test_base","",""
"","688","test_dropbear_startup","qemu-x86-64","Tue Jul 08 00:28:26 GMT 2025","passed","Tue Jul 08 00:28:27 GMT 2025","","test_base","",""
"","612","test_shell","genexis_pulse-ex400","Tue Jul 08 00:30:45 GMT 2025","passed","Tue Jul 08 00:30:45 GMT 2025","","test_base","",""
"","87","test_ssh","tplink_tl-wr1043nd-v3","Tue Jul 08 00:30:22 GMT 2025","passed","Tue Jul 08 00:30:22 GMT 2025","","test_base","",""
"","44","test_echo","openwrt_one","Tue Jul 08 00:28:41 GMT 2025","passed","Tue Jul 08 00:28:41 GMT 2025","","test_base","",""
"","0","test_sysupgrade_backup","tests","Tue Jul 08 00:28:34 GMT 2025","skipped","Tue Jul 08 00:28:34 GMT 2025","","test_base","",""
"","0","test_https_download","tests","Tue Jul 08 00:28:35 GMT 2025","skipped","Tue Jul 08 00:28:35 GMT 2025","","test_wan","",""
"","934","test_firmware_version","openwrt_one","Tue Jul 08 00:28:37 GMT 2025","passed","Tue Jul 08 00:28:38 GMT 2025","","test_base","",""
"","0","test_opkg_procd_installed","tests","Tue Jul 08 00:30:27 GMT 2025","skipped","Tue Jul 08 00:30:27 GMT 2025","","test_opkg","",""
"","0","test_apk_procd_installed","tests","Tue Jul 08 00:27:10 GMT 2025","skipped","Tue Jul 08 00:27:10 GMT 2025","","test_apk","",""
"
Test wifi configuration.

This test creates one AP and one station and checks if they can connect to each other.
It sets up the wireless configuration using the `ssh_command` fixture and relies on the
""hwsim"" driver to create the virtual radios.
","0","test_wifi_hwsim_sae_mixed","tests","Tue Jul 08 00:31:11 GMT 2025","skipped","Tue Jul 08 00:31:11 GMT 2025","","test_wifi","",""
"","0","test_https_download","tests","Tue Jul 08 00:30:27 GMT 2025","skipped","Tue Jul 08 00:30:27 GMT 2025","","test_wan","",""
"","568","test_shell","openwrt_one","Tue Jul 08 00:28:36 GMT 2025","passed","Tue Jul 08 00:28:37 GMT 2025","","test_base","",""
"","52","test_ssh","openwrt_one","Tue Jul 08 00:28:41 GMT 2025","passed","Tue Jul 08 00:28:41 GMT 2025","","test_base","",""
"","190","test_ssh_supported_algorithms","openwrt_one","Tue Jul 08 00:28:42 GMT 2025","passed","Tue Jul 08 00:28:43 GMT 2025","","test_network_security","",""
"","956","test_firmware_version","hpe_msm460","Tue Jul 08 00:27:54 GMT 2025","passed","Tue Jul 08 00:27:55 GMT 2025","","test_base","",""
"","0","test_apk_procd_installed","tests","Tue Jul 08 00:27:46 GMT 2025","skipped","Tue Jul 08 00:27:46 GMT 2025","","test_apk","",""
"","65","test_lan_interface_address","qemu-malta-be","Tue Jul 08 00:28:20 GMT 2025","passed","Tue Jul 08 00:28:20 GMT 2025","","test_lan","",""
"","0","test_apk_add_ucert","tests","Tue Jul 08 00:27:10 GMT 2025","skipped","Tue Jul 08 00:27:10 GMT 2025","","test_apk","",""
"","148","test_shell","qemu-x86-64","Tue Jul 08 00:28:26 GMT 2025","passed","Tue Jul 08 00:28:26 GMT 2025","","test_base","",""
"","73","test_uname","qemu-malta-be","Tue Jul 08 00:28:20 GMT 2025","passed","Tue Jul 08 00:28:20 GMT 2025","","test_base","",""
"","223","test_kernel_errors","tplink_tl-wr1043nd-v3","Tue Jul 08 00:30:22 GMT 2025","passed","Tue Jul 08 00:30:23 GMT 2025","","test_base","",""
"","89","test_uname","tplink_tl-wr1043nd-v3","Tue Jul 08 00:30:22 GMT 2025","passed","Tue Jul 08 00:30:22 GMT 2025","","test_base","",""
"","15727","test_dropbear_startup","genexis_pulse-ex400","Tue Jul 08 00:30:46 GMT 2025","passed","Tue Jul 08 00:31:02 GMT 2025","","test_base","",""
"","47","test_free_memory","hpe_msm460","Tue Jul 08 00:28:08 GMT 2025","passed","Tue Jul 08 00:28:08 GMT 2025","","test_base","",""
"","43","test_echo","hpe_msm460","Tue Jul 08 00:28:08 GMT 2025","passed","Tue Jul 08 00:28:08 GMT 2025","","test_base","",""
"","0","test_sysupgrade_backup_u","tests","Tue Jul 08 00:28:20 GMT 2025","skipped","Tue Jul 08 00:28:20 GMT 2025","","test_base","",""
"","134","test_echo","qemu-x86-64","Tue Jul 08 00:28:31 GMT 2025","passed","Tue Jul 08 00:28:32 GMT 2025","","test_base","",""
"","217","test_lan_interface_address","qemu-x86-64","Tue Jul 08 00:28:33 GMT 2025","passed","Tue Jul 08 00:28:33 GMT 2025","","test_lan","",""
"
Test wifi configuration.

This test creates one AP and one station and checks if they can connect to each other.
It sets up the wireless configuration using the `ssh_command` fixture and relies on the
""hwsim"" driver to create the virtual radios.
","0","test_wifi_hwsim_sae_mixed","tests","Tue Jul 08 00:28:21 GMT 2025","skipped","Tue Jul 08 00:28:21 GMT 2025","","test_wifi","",""
"","191","test_ssh_supported_algorithms","hpe_msm460","Tue Jul 08 00:28:09 GMT 2025","passed","Tue Jul 08 00:28:10 GMT 2025","","test_network_security","",""
"","0","test_apk_procd_installed","tests","Tue Jul 08 00:27:45 GMT 2025","skipped","Tue Jul 08 00:27:45 GMT 2025","","test_apk","",""
"","0","test_sysupgrade_backup","tests","Tue Jul 08 00:28:08 GMT 2025","skipped","Tue Jul 08 00:28:08 GMT 2025","","test_base","",""
"","0","test_sysupgrade_backup_u","tests","Tue Jul 08 00:28:41 GMT 2025","skipped","Tue Jul 08 00:28:41 GMT 2025","","test_base","",""
"","0","test_https_download","tests","Tue Jul 08 00:28:43 GMT 2025","skipped","Tue Jul 08 00:28:43 GMT 2025","","test_wan","",""
"","50","test_echo","genexis_pulse-ex400","Tue Jul 08 00:31:09 GMT 2025","passed","Tue Jul 08 00:31:09 GMT 2025","","test_base","",""
"","0","test_apk_add_ucert","tests","Tue Jul 08 00:27:09 GMT 2025","skipped","Tue Jul 08 00:27:09 GMT 2025","","test_apk","",""
"","86","test_echo","tplink_tl-wr1043nd-v3","Tue Jul 08 00:30:22 GMT 2025","passed","Tue Jul 08 00:30:22 GMT 2025","","test_base","",""
"","50","test_free_memory","openwrt_one","Tue Jul 08 00:28:41 GMT 2025","passed","Tue Jul 08 00:28:41 GMT 2025","","test_base","",""
"","985","test_firmware_version","genexis_pulse-ex400","Tue Jul 08 00:30:45 GMT 2025","passed","Tue Jul 08 00:30:46 GMT 2025","","test_base","",""
"","81","test_echo","qemu-malta-be","Tue Jul 08 00:28:20 GMT 2025","passed","Tue Jul 08 00:28:20 GMT 2025","","test_base","",""
"","1886","test_dropbear_startup","openwrt_one","Tue Jul 08 00:28:38 GMT 2025","passed","Tue Jul 08 00:28:40 GMT 2025","","test_base","",""
"","49","test_ubus_system_board","hpe_msm460","Tue Jul 08 00:28:08 GMT 2025","passed","Tue Jul 08 00:28:08 GMT 2025","","test_base","",""
"","0","test_apk_add_ucert","tests","Tue Jul 08 00:27:10 GMT 2025","skipped","Tue Jul 08 00:27:10 GMT 2025","","test_apk","",""
"","0","test_opkg_procd_installed","tests","Tue Jul 08 00:28:34 GMT 2025","skipped","Tue Jul 08 00:28:34 GMT 2025","","test_opkg","",""
"","0","test_https_download","tests","Tue Jul 08 00:31:11 GMT 2025","skipped","Tue Jul 08 00:31:11 GMT 2025","","test_wan","",""
"","46","test_ssh","hpe_msm460","Tue Jul 08 00:28:08 GMT 2025","passed","Tue Jul 08 00:28:08 GMT 2025","","test_base","",""
"","0","test_shell","","Tue Jul 08 00:29:27 GMT 2025","skipped","Tue Jul 08 00:29:27 GMT 2025","","","",""
"","55","test_uname","genexis_pulse-ex400","Tue Jul 08 00:31:09 GMT 2025","passed","Tue Jul 08 00:31:09 GMT 2025","","test_base","",""
"","3877","test_lan_interface_address","tplink_tl-wr1043nd-v3","Tue Jul 08 00:30:23 GMT 2025","passed","Tue Jul 08 00:30:27 GMT 2025","","test_lan","",""
"","88","test_firmware_version","qemu-malta-be","Tue Jul 08 00:28:15 GMT 2025","passed","Tue Jul 08 00:28:15 GMT 2025","","test_base","",""
"","564","test_shell","hpe_msm460","Tue Jul 08 00:27:54 GMT 2025","passed","Tue Jul 08 00:27:54 GMT 2025","","test_base","",""
"","79","test_ssh","qemu-malta-be","Tue Jul 08 00:28:19 GMT 2025","passed","Tue Jul 08 00:28:20 GMT 2025","","test_base","",""
"
Test wifi configuration.

This test creates one AP and one station and checks if they can connect to each other.
It sets up the wireless configuration using the `ssh_command` fixture and relies on the
""hwsim"" driver to create the virtual radios.
","0","test_wifi_hwsim_sae_mixed","tests","Tue Jul 08 00:28:10 GMT 2025","skipped","Tue Jul 08 00:28:10 GMT 2025","","test_wifi","",""
"","50","test_uname","openwrt_one","Tue Jul 08 00:28:41 GMT 2025","passed","Tue Jul 08 00:28:41 GMT 2025","","test_base","",""
"","2640","test_shell","tplink_tl-wr1043nd-v3","Tue Jul 08 00:30:04 GMT 2025","passed","Tue Jul 08 00:30:07 GMT 2025","","test_base","",""
"","0","test_apk_procd_installed","tests","Tue Jul 08 00:27:10 GMT 2025","skipped","Tue Jul 08 00:27:10 GMT 2025","","test_apk","",""
"","0","test_sysupgrade_backup_u","tests","Tue Jul 08 00:30:22 GMT 2025","skipped","Tue Jul 08 00:30:22 GMT 2025","","test_base","",""
"","0","test_https_download","tests","Tue Jul 08 00:28:21 GMT 2025","skipped","Tue Jul 08 00:28:21 GMT 2025","","test_wan","",""
"","23701","test_dropbear_startup","tplink_tl-wdr3600-v1","Tue Jul 08 00:27:55 GMT 2025","passed","Tue Jul 08 00:28:19 GMT 2025","","test_base","",""
"","0","test_apk_procd_installed","tests","Tue Jul 08 00:29:46 GMT 2025","skipped","Tue Jul 08 00:29:46 GMT 2025","","test_apk","",""
"","277","test_kernel_errors","qemu-malta-be","Tue Jul 08 00:28:20 GMT 2025","passed","Tue Jul 08 00:28:20 GMT 2025","","test_base","",""
"","859","test_lan_interface_address","openwrt_one","Tue Jul 08 00:28:41 GMT 2025","passed","Tue Jul 08 00:28:42 GMT 2025","","test_lan","",""
"","66","test_echo","tplink_tl-wdr3600-v1","Tue Jul 08 00:28:34 GMT 2025","passed","Tue Jul 08 00:28:34 GMT 2025","","test_base","",""
"","49","test_ubus_system_board","openwrt_one","Tue Jul 08 00:28:41 GMT 2025","passed","Tue Jul 08 00:28:41 GMT 2025","","test_base","",""
"","0","test_opkg_procd_installed","tests","Tue Jul 08 00:28:10 GMT 2025","skipped","Tue Jul 08 00:28:10 GMT 2025","","test_opkg","",""
"","128","test_ssh","qemu-x86-64","Tue Jul 08 00:28:31 GMT 2025","passed","Tue Jul 08 00:28:31 GMT 2025","","test_base","",""
"","0","test_apk_procd_installed","tests","Tue Jul 08 00:29:05 GMT 2025","skipped","Tue Jul 08 00:29:05 GMT 2025","","test_apk","",""
"","61","test_ubus_system_board","genexis_pulse-ex400","Tue Jul 08 00:31:09 GMT 2025","passed","Tue Jul 08 00:31:09 GMT 2025","","test_base","",""
"","84","test_free_memory","tplink_tl-wdr3600-v1","Tue Jul 08 00:28:34 GMT 2025","passed","Tue Jul 08 00:28:34 GMT 2025","","test_base","",""
"","4436","test_firmware_version","tplink_tl-wr1043nd-v3","Tue Jul 08 00:30:07 GMT 2025","passed","Tue Jul 08 00:30:11 GMT 2025","","test_base","",""
"","0","test_sysupgrade_backup","tests","Tue Jul 08 00:31:10 GMT 2025","skipped","Tue Jul 08 00:31:10 GMT 2025","","test_base","",""
"","893","test_lan_interface_address","tplink_tl-wdr3600-v1","Tue Jul 08 00:28:34 GMT 2025","passed","Tue Jul 08 00:28:35 GMT 2025","","test_lan","",""
"","97","test_kernel_errors","openwrt_one","Tue Jul 08 00:28:41 GMT 2025","passed","Tue Jul 08 00:28:41 GMT 2025","","test_base","",""
"","247","test_kernel_errors","tplink_tl-wdr3600-v1","Tue Jul 08 00:28:34 GMT 2025","passed","Tue Jul 08 00:28:34 GMT 2025","","test_base","",""
"","974","test_firmware_version","tplink_tl-wdr3600-v1","Tue Jul 08 00:27:54 GMT 2025","passed","Tue Jul 08 00:27:55 GMT 2025","","test_base","",""
"","0","test_sysupgrade_backup_u","tests","Tue Jul 08 00:28:32 GMT 2025","skipped","Tue Jul 08 00:28:32 GMT 2025","","test_base","",""
"","0","test_opkg_install_ucert","tests","Tue Jul 08 00:28:34 GMT 2025","skipped","Tue Jul 08 00:28:34 GMT 2025","","test_opkg","",""
"","62","test_shell","qemu-malta-be","Tue Jul 08 00:28:15 GMT 2025","passed","Tue Jul 08 00:28:15 GMT 2025","","test_base","",""
"","344","test_dropbear_startup","qemu-malta-be","Tue Jul 08 00:28:15 GMT 2025","passed","Tue Jul 08 00:28:15 GMT 2025","","test_base","",""
"","53","test_ssh","genexis_pulse-ex400","Tue Jul 08 00:31:09 GMT 2025","passed","Tue Jul 08 00:31:09 GMT 2025","","test_base","",""
"","0","test_apk_procd_installed","tests","Tue Jul 08 00:29:27 GMT 2025","skipped","Tue Jul 08 00:29:27 GMT 2025","","test_apk","",""
"","45","test_uname","hpe_msm460","Tue Jul 08 00:28:08 GMT 2025","passed","Tue Jul 08 00:28:08 GMT 2025","","test_base","",""
"","0","test_opkg_install_ucert","tests","Tue Jul 08 00:31:11 GMT 2025","skipped","Tue Jul 08 00:31:11 GMT 2025","","test_opkg","",""
"","389","test_ssh_supported_algorithms","qemu-malta-be","Tue Jul 08 00:28:20 GMT 2025","passed","Tue Jul 08 00:28:21 GMT 2025","","test_network_security","",""
"","214","test_ssh_supported_algorithms","genexis_pulse-ex400","Tue Jul 08 00:31:11 GMT 2025","passed","Tue Jul 08 00:31:11 GMT 2025","","test_network_security","",""
"","7793","test_dropbear_startup","hpe_msm460","Tue Jul 08 00:27:55 GMT 2025","passed","Tue Jul 08 00:28:03 GMT 2025","","test_base","",""
